TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
5892999	Nicotinamide salvaging	0.0174951236330392	-4.04583308642328	4	1	0.037037037037037	27	6134	19223	Ptgis
5893158	Extracellular matrix organization	0.0197502439559302	-3.92458943551229	240	4	0.148148148148148	27	6134	16773,12834,14118,18074	Lama2,Col6a2,Fbn1,Nid2
5892900	Opioid Signalling	0.0265100461302626	-3.63023151857474	58	2	0.0740740740740741	27	6134	238871,104110	Pde4d,Adcy4
5893001	Eicosanoids	0.0304226527175661	-3.49256779287715	7	1	0.037037037037037	27	6134	19223	Ptgis
5893323	Adenylate cyclase activating pathway	0.0389498388539479	-3.24548064392816	9	1	0.037037037037037	27	6134	104110	Adcy4
5892995	Cytochrome P450 - arranged by substrate type	0.0425208821504747	-3.157759979005	75	2	0.0740740740740741	27	6134	13121,19223	Cyp51,Ptgis
5894151	WNT5A-dependent internalization of FZD2, FZD5 and ROR2	0.0431863048702843	-3.14223185088412	10	1	0.037037037037037	27	6134	26564	Ror2
5893000	Nicotinate metabolism	0.0431863048702843	-3.14223185088412	10	1	0.037037037037037	27	6134	19223	Ptgis
5892981	Synthesis of very long-chain fatty acyl-CoAs	0.0474047845850477	-3.04903211476245	11	1	0.037037037037037	27	6134	170439	Elovl6
5893318	Adenylate cyclase inhibitory pathway	0.0516053514335352	-2.96412990191989	12	1	0.037037037037037	27	6134	104110	Adcy4
5893319	Inhibition of adenylate cyclase pathway	0.0516053514335352	-2.96412990191989	12	1	0.037037037037037	27	6134	104110	Adcy4
5893118	PKA activation	0.0557880785666876	-2.88619507817866	13	1	0.037037037037037	27	6134	104110	Adcy4
5893117	PKA-mediated phosphorylation of CREB	0.0599530388479324	-2.81419370908633	14	1	0.037037037037037	27	6134	104110	Adcy4
5893119	PKA activation in glucagon signalling	0.0599530388479324	-2.81419370908633	14	1	0.037037037037037	27	6134	104110	Adcy4
5892836	Phase 1 - Functionalization of compounds	0.0601223100822988	-2.81137429031296	91	2	0.0740740740740741	27	6134	13121,19223	Cyp51,Ptgis
5892973	Fatty Acyl-CoA Biosynthesis	0.0641003048530144	-2.74730615916956	15	1	0.037037037037037	27	6134	170439	Elovl6
5893265	G alpha (s) signalling events	0.0672752107277584	-2.69896345004024	97	2	0.0740740740740741	27	6134	238871,104110	Pde4d,Adcy4
5892795	Citric acid cycle (TCA cycle)	0.0764366587199688	-2.57129287171183	18	1	0.037037037037037	27	6134	269951	Idh2
5893442	Endogenous sterols	0.0805138677169491	-2.51932583961859	19	1	0.037037037037037	27	6134	13121	Cyp51
5893002	Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	0.0845737410714362	-2.47013144977719	20	1	0.037037037037037	27	6134	19223	Ptgis
5893122	DARPP-32 events	0.0886163496729765	-2.42343890484028	21	1	0.037037037037037	27	6134	238871	Pde4d
5892896	CaM pathway	0.0966500547638258	-2.33665850670793	23	1	0.037037037037037	27	6134	104110	Adcy4
5893108	Calmodulin induced events	0.0966500547638258	-2.33665850670793	23	1	0.037037037037037	27	6134	104110	Adcy4
5892897	Ca-dependent events	0.100641291636439	-2.29619265188702	24	1	0.037037037037037	27	6134	104110	Adcy4
5893717	G alpha (z) signalling events	0.112513376073272	-2.18468316597644	27	1	0.037037037037037	27	6134	104110	Adcy4
5892902	DAG and IP3 signaling	0.116437092931387	-2.15040412665318	28	1	0.037037037037037	27	6134	104110	Adcy4
5893649	NCAM1 interactions	0.120344102181078	-2.11740012151201	29	1	0.037037037037037	27	6134	12834	Col6a2
5892912	EGFR interacts with phospholipase C-gamma	0.120344102181078	-2.11740012151201	29	1	0.037037037037037	27	6134	104110	Adcy4
5893120	Glucagon signaling in metabolic regulation	0.120344102181078	-2.11740012151201	29	1	0.037037037037037	27	6134	104110	Adcy4
5892903	PLC-gamma1 signalling	0.120344102181078	-2.11740012151201	29	1	0.037037037037037	27	6134	104110	Adcy4
5892915	PLCG1 events in ERBB2 signaling	0.120344102181078	-2.11740012151201	29	1	0.037037037037037	27	6134	104110	Adcy4
5892974	Triglyceride Biosynthesis	0.135806427459171	-1.99652473464496	33	1	0.037037037037037	27	6134	170439	Elovl6
5892907	Signaling by PDGF	0.137355607488323	-1.98518204100322	148	2	0.0740740740740741	27	6134	104110,12834	Adcy4,Col6a2
5893320	Activation of GABAB receptors	0.139630919585805	-1.96875262617415	34	1	0.037037037037037	27	6134	104110	Adcy4
5893321	GABA B receptor activation	0.139630919585805	-1.96875262617415	34	1	0.037037037037037	27	6134	104110	Adcy4
5892768	Biological oxidations	0.14036717572502	-1.96349360585617	150	2	0.0740740740740741	27	6134	13121,19223	Cyp51,Ptgis
5894086	Non-integrin membrane-ECM interactions	0.143439110596859	-1.94184465022833	35	1	0.037037037037037	27	6134	16773	Lama2
5893463	NRAGE signals death through JNK	0.143439110596859	-1.94184465022833	35	1	0.037037037037037	27	6134	17207	Mcf2l
5893994	Elastic fibre formation	0.147231067315232	-1.91575203982571	36	1	0.037037037037037	27	6134	14118	Fbn1
5892898	PLC beta mediated events	0.154766543822274	-1.86583746636403	38	1	0.037037037037037	27	6134	104110	Adcy4
5893123	Vasopressin regulates renal water homeostasis via Aquaporins	0.154766543822274	-1.86583746636403	38	1	0.037037037037037	27	6134	104110	Adcy4
5892899	G-protein mediated events	0.158510195943874	-1.84193636001214	39	1	0.037037037037037	27	6134	104110	Adcy4
5892798	Fatty acid, triacylglycerol, and ketone body metabolism	0.168096246530427	-1.7832185676067	168	2	0.0740740740740741	27	6134	76267,170439	Fads1,Elovl6
5893972	Assembly of collagen fibrils and other multimeric structures	0.169645596256588	-1.77404374590438	42	1	0.037037037037037	27	6134	12834	Col6a2
5894087	ECM proteoglycans	0.173325761869421	-1.75258243855141	43	1	0.037037037037037	27	6134	16773	Lama2
5892779	Pyruvate metabolism and Citric Acid (TCA) cycle	0.173325761869421	-1.75258243855141	43	1	0.037037037037037	27	6134	269951	Idh2
5893124	Aquaporin-mediated transport	0.180639030188574	-1.71125454734755	45	1	0.037037037037037	27	6134	104110	Adcy4
5893151	G alpha (12/13) signalling events	0.187889976624326	-1.6718987181882	47	1	0.037037037037037	27	6134	17207	Mcf2l
5892840	Gene Expression	0.191161077422465	-1.6546388690542	704	5	0.185185185185185	27	6134	59013,53379,19655,21849,68479	Hnrnph1,Hnrnpa2b1,Rbmx,Trim28,Phf5a
5893322	GABA receptor activation	0.191492238924659	-1.65290799899128	48	1	0.037037037037037	27	6134	104110	Adcy4
5892908	Phospholipase C-mediated cascade	0.19865065908057	-1.61620747892905	50	1	0.037037037037037	27	6134	104110	Adcy4
5893461	Cell death signalling via NRAGE, NRIF and NADE	0.19865065908057	-1.61620747892905	50	1	0.037037037037037	27	6134	17207	Mcf2l
5894000	Collagen biosynthesis and modifying enzymes	0.202206943141068	-1.59846363499782	51	1	0.037037037037037	27	6134	12834	Col6a2
5893041	NCAM signaling for neurite out-growth	0.209273972855614	-1.56411101055646	53	1	0.037037037037037	27	6134	12834	Col6a2
5893663	G alpha (i) signalling events	0.216176115530721	-1.53166185383569	198	2	0.0740740740740741	27	6134	104110,76854	Adcy4,Gper1
5893157	Integrin cell surface interactions	0.226678805029456	-1.48422121931339	58	1	0.037037037037037	27	6134	14118	Fbn1
5893003	Arachidonic acid metabolism	0.236943995933401	-1.43993146984969	61	1	0.037037037037037	27	6134	19223	Ptgis
5892819	Defects in biotin (Btn) metabolism	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892812	Defective MMAB causes methylmalonic aciduria type cblB	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892817	Defective CD320 causes methylmalonic aciduria	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892808	Defective AMN causes hereditary megaloblastic anemia 1	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892809	Defective CUBN causes hereditary megaloblastic anemia 1	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892802	Metabolism of vitamins and cofactors	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892820	Defective HLCS causes multiple carboxylase deficiency	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892816	Defective MUT causes methylmalonic aciduria mut type	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892804	Defects in cobalamin (B12) metabolism	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892814	Defective MMACHC causes methylmalonic aciduria and homocystinuria type cblC	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892805	Defects in vitamin and cofactor metabolism	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892807	Defective LMBRD1 causes methylmalonic aciduria and homocystinuria type cblF	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892815	Defective MMAA causes methylmalonic aciduria type cblA	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892818	Defective BTD causes biotidinase deficiency	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892811	Defective MTR causes methylmalonic aciduria and homocystinuria type cblG	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892813	Defective MMADHC causes methylmalonic aciduria and homocystinuria type cblD	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892801	Metabolism of water-soluble vitamins and cofactors	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892803	Defective TCN2 causes hereditary megaloblastic anemia	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892806	Defective GIF causes intrinsic factor deficiency	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5892810	Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE	0.25042698400042	-1.38458788198232	65	1	0.037037037037037	27	6134	19223	Ptgis
5893973	Collagen formation	0.263680404690342	-1.33301749748391	69	1	0.037037037037037	27	6134	12834	Col6a2
5893455	p75 NTR receptor-mediated signalling	0.263680404690342	-1.33301749748391	69	1	0.037037037037037	27	6134	17207	Mcf2l
5892905	Signalling by NGF	0.27378441584553	-1.29541428576985	233	2	0.0740740740740741	27	6134	17207,104110	Mcf2l,Adcy4
5894139	PCP/CE pathway	0.276708018842682	-1.28479241233205	73	1	0.037037037037037	27	6134	26564	Ror2
5894005	Resolution of Sister Chromatid Cohesion	0.317532631695355	-1.14717468893734	86	1	0.037037037037037	27	6134	11799	Birc5
5893650	Mitotic Prometaphase	0.332635820133451	-1.10070702068776	91	1	0.037037037037037	27	6134	11799	Birc5
5893121	Integration of energy metabolism	0.332635820133451	-1.10070702068776	91	1	0.037037037037037	27	6134	104110	Adcy4
5893471	Rho GTPase cycle	0.347416885561329	-1.05722982082575	96	1	0.037037037037037	27	6134	17207	Mcf2l
5893472	Signaling by Rho GTPases	0.347416885561329	-1.05722982082575	96	1	0.037037037037037	27	6134	17207	Mcf2l
5893312	beta-catenin independent WNT signaling	0.353240602671821	-1.04060586025735	98	1	0.037037037037037	27	6134	26564	Ror2
5893843	PPARA activates gene expression	0.381616471178241	-0.963339176874529	108	1	0.037037037037037	27	6134	76267	Fads1
5893733	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	0.387145953402359	-0.948953516477415	110	1	0.037037037037037	27	6134	76267	Fads1
5893116	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell	0.395350997226207	-0.927981308080102	113	1	0.037037037037037	27	6134	104110	Adcy4
5892909	Downstream signaling of activated FGFR	0.406126650630693	-0.901090220659629	117	1	0.037037037037037	27	6134	104110	Adcy4
5892916	Signaling by ERBB2	0.432262881221264	-0.838721354466545	127	1	0.037037037037037	27	6134	104110	Adcy4
5893343	Generic Transcription Pathway	0.432262881221264	-0.838721354466545	127	1	0.037037037037037	27	6134	21849	Trim28
5892910	Signaling by FGFR	0.434814721106159	-0.832835267118346	128	1	0.037037037037037	27	6134	104110	Adcy4
5892780	The citric acid (TCA) cycle and respiratory electron transport	0.437355514066724	-0.82700888129196	129	1	0.037037037037037	27	6134	269951	Idh2
5892906	Downstream signal transduction	0.437355514066724	-0.82700888129196	129	1	0.037037037037037	27	6134	104110	Adcy4
5892917	DAP12 signaling	0.442404143000429	-0.815531463988681	131	1	0.037037037037037	27	6134	104110	Adcy4
5892911	Signaling by FGFR in disease	0.459733067157932	-0.777109246718802	138	1	0.037037037037037	27	6134	104110	Adcy4
5892918	DAP12 interactions	0.462165890237876	-0.77183138257157	139	1	0.037037037037037	27	6134	104110	Adcy4
5893362	Separation of Sister Chromatids	0.462165890237876	-0.77183138257157	139	1	0.037037037037037	27	6134	11799	Birc5
5892913	Signaling by EGFR	0.471792111484074	-0.751216832190577	143	1	0.037037037037037	27	6134	104110	Adcy4
5893363	Mitotic Anaphase	0.474172617749512	-0.746183851114434	144	1	0.037037037037037	27	6134	11799	Birc5
5892914	Signaling by EGFR in Cancer	0.476542791254639	-0.741197756657331	145	1	0.037037037037037	27	6134	104110	Adcy4
5893252	Mitotic Metaphase and Anaphase	0.476542791254639	-0.741197756657331	145	1	0.037037037037037	27	6134	11799	Birc5
5892786	Transmission across Chemical Synapses	0.513094986138471	-0.667294292786363	161	1	0.037037037037037	27	6134	104110	Adcy4
5893632	Peptide ligand-binding receptors	0.524004448491649	-0.646255105209251	166	1	0.037037037037037	27	6134	76854	Gper1
5892904	NGF signalling via TRKA from the plasma membrane	0.528301995456186	-0.638087197692015	168	1	0.037037037037037	27	6134	104110	Adcy4
5893313	Signaling by Wnt	0.642818520527238	-0.441892833263717	229	1	0.037037037037037	27	6134	26564	Ror2
5893198	M Phase	0.644451695788244	-0.439355407761944	230	1	0.037037037037037	27	6134	11799	Birc5
5892787	Neuronal System	0.644451695788244	-0.439355407761944	230	1	0.037037037037037	27	6134	104110	Adcy4
5893042	Axon guidance	0.693077072701353	-0.366614069957008	262	1	0.037037037037037	27	6134	12834	Col6a2
5893633	Class A/1 (Rhodopsin-like receptors)	0.697292129979658	-0.3605508312384	265	1	0.037037037037037	27	6134	76854	Gper1
5893152	GPCR downstream signaling	0.73050676155579	-0.3140167917688	1087	4	0.148148148148148	27	6134	238871,17207,104110,76854	Pde4d,Mcf2l,Adcy4,Gper1
5892901	Signaling by GPCR	0.788066757351106	-0.238172475261936	1174	4	0.148148148148148	27	6134	238871,17207,104110,76854	Pde4d,Mcf2l,Adcy4,Gper1
5893268	GPCR ligand binding	0.812525329580967	-0.207608190395288	368	1	0.037037037037037	27	6134	76854	Gper1
5892714	Cell Cycle, Mitotic	0.826105683900709	-0.1910325670346	384	1	0.037037037037037	27	6134	11799	Birc5
5893043	Developmental Biology	0.849771600639078	-0.162787670735963	415	1	0.037037037037037	27	6134	12834	Col6a2
5892715	Cell Cycle	0.871548449436648	-0.137483822409934	448	1	0.037037037037037	27	6134	11799	Birc5
5892919	Innate Immune System	0.878686444936763	-0.129327162869085	460	1	0.037037037037037	27	6134	104110	Adcy4
5892775	Transmembrane transport of small molecules	0.884892877915514	-0.122288683203744	471	1	0.037037037037037	27	6134	104110	Adcy4
5892763	Disease	0.905656174132883	-0.0990955437166093	851	2	0.0740740740740741	27	6134	19223,104110	Ptgis,Adcy4
5892891	Signal Transduction	0.910557904579901	-0.093697785373271	1976	6	0.222222222222222	27	6134	238871,17207,104110,12834,26564,76854	Pde4d,Mcf2l,Adcy4,Col6a2,Ror2,Gper1
5892920	Immune System	0.987369965294809	-0.0127104715916437	915	1	0.037037037037037	27	6134	104110	Adcy4
5893020	Transport of Mature mRNA Derived from an Intronless Transcript	0.999999999989996	-1.00040416275228e-11	33	0	0	27	6134
5893342	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	0.999999999989996	-1.00040416275228e-11	33	0	0	27	6134
5892789	Neurotransmitter Release Cycle	0.999999999989996	-1.00040416275228e-11	33	0	0	27	6134
5893624	Platelet Aggregation (Plug Formation)	0.999999999989996	-1.00040416275228e-11	33	0	0	27	6134
5893128	ABH3 mediated Reversal of Alkylation Damage	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893671	Serotonin Neurotransmitter Release Cycle	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893176	COX reactions	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5892993	CYP2E1 reactions	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893612	Agmatine biosynthesis	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893683	Mitochondrial ABC transporters	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893628	Dopamine Neurotransmitter Release Cycle	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893126	ABH2 mediated Reversal of Alkylation Damage	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5894030	Synthesis of IPs in the ER lumen	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893095	Translesion synthesis by HREV1	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893689	NADPH regeneration	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893906	Reactions specific to the hybrid N-glycan synthesis pathway	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893870	Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893444	Sterols are 12-hydroxylated by CYP8B1	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5892996	Aromatic amines can be N-hydroxylated or N-dealkylated by CYP1A2	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5894043	Signaling by FGFR4 mutants	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893589	Stimulation of the cell death response by PAK-2p34	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893986	Synthesis of CL	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5894050	Signaling by FGFR2 amplification mutants	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5894038	Signaling by FGFR1 amplification mutants	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893592	Regulation of PAK-2p34 activity by PS-GAP/RHG10	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893662	Enzymatic degradation of dopamine by COMT	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893427	Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893959	TWIK-related spinal cord K+ channel (TRESK)	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5892969	Resolution of D-loop structures	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893022	mRNA Editing: C to U Conversion	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893660	Enzymatic degradation of Dopamine by monoamine oxidase	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893099	Translesion synthesis by Pol zeta	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5894125	Regulation by TREX1	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5894092	Biosynthesis of A2E, implicated in retinal degradation	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893285	TRKA activation by NGF	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5894065	Synthesis of Hepoxilins (HX) and Trioxilins (TrX)	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893954	Acrosome Reaction	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893106	phospho-PLA2 pathway	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893956	Tandem pore domain halothane-inhibited K+ channel (THIK)	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893831	Activation of Na-permeable Kainate Receptors	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5894051	t(4;14) translocations of FGFR3	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893817	Synthesis of dolichyl-phosphate-glucose	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893175	Activation of NOXA and translocation to mitochondria	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893098	Translesion synthesis by Pol eta	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5892968	Resolution of D-loop structures through Holliday junction intermediates	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893021	Formation of the Editosome	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5892769	Fructose catabolism	0.999999999993984	-6.01642433789573e-12	1	0	0	27	6134
5893361	APC/C:Cdc20 mediated degradation of Securin	0.999999999994565	-5.43486726497825e-12	56	0	0	27	6134
5893910	Nuclear signaling by ERBB4	0.999999999994565	-5.43486726497825e-12	56	0	0	27	6134
5892950	RNA Polymerase I Chain Elongation	0.999999999994565	-5.43486726497825e-12	56	0	0	27	6134
5893605	Peptide hormone metabolism	0.999999999995082	-4.91844600578507e-12	70	0	0	27	6134
5893192	Regulation of APC/C activators between G1/S and early anaphase	0.999999999995082	-4.91844600578507e-12	70	0	0	27	6134
5892867	RNA Polymerase I Promoter Clearance	0.999999999995082	-4.91844600578507e-12	70	0	0	27	6134
5892868	RNA Polymerase I Transcription	0.999999999996103	-3.89711548501427e-12	72	0	0	27	6134
5892712	DNA Replication Pre-Initiation	0.999999999996103	-3.89711548501427e-12	72	0	0	27	6134
5893071	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	0.999999999996103	-3.89711548501427e-12	72	0	0	27	6134
5892832	Metabolism of nucleotides	0.999999999996103	-3.89711548501427e-12	72	0	0	27	6134
5894138	HDACs deacetylate histones	0.999999999996103	-3.89711548501427e-12	72	0	0	27	6134
5894099	Regulation of PLK1 Activity at G2/M Transition	0.999999999996103	-3.89711548501427e-12	72	0	0	27	6134
5892713	M/G1 Transition	0.999999999996103	-3.89711548501427e-12	72	0	0	27	6134
5893931	Antigen processing-Cross presentation	0.999999999996103	-3.89711548501427e-12	72	0	0	27	6134
5892733	Leading Strand Synthesis	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5894021	Signaling by FGFR1 fusion mutants	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5893724	SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5893344	p38MAPK events	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5893038	SHC1 events in EGFR signaling	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5893713	Eicosanoid ligand-binding receptors	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5892962	Homologous recombination repair of replication-independent double-strand breaks	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5893882	TRAF3-dependent IRF activation pathway	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5892937	SOS-mediated signalling	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5893039	Signalling to p38 via RIT and RIN	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5893865	Advanced glycosylation endproduct receptor signaling	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5892945	SHC-mediated signalling	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5893244	Synthesis of glycosylphosphatidylinositol (GPI)	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5893170	Activation of BAD and translocation to mitochondria	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5893978	Acyl chain remodelling of PI	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5893594	Miscellaneous substrates	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5892776	Glycogen breakdown (glycogenolysis)	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5893601	Acetylcholine Neurotransmitter Release Cycle	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5893625	GRB2:SOS provides linkage to MAPK signaling for Integrins	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5892764	Glycogen synthesis	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5892797	Mitochondrial Fatty Acid Beta-Oxidation	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5892732	Polymerase switching	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5893304	DEx/H-box helicases activate type I IFN and inflammatory cytokines production	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5893997	CS/DS degradation	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5893387	Polymerase switching on the C-strand of the telomere	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
5894150	WNT5A-dependent internalization of FZD4	0.999999999996816	-3.18430657613213e-12	13	0	0	27	6134
