TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0044423	virion part	0.0021014310568586	-6.16513671069127	23	2	0.04	50	16836	59013,53379	Hnrnph1,Hnrnpa2b1
GO:0019012	virion	0.0021014310568586	-6.16513671069127	23	2	0.04	50	16836	59013,53379	Hnrnph1,Hnrnpa2b1
GO:0000791	euchromatin	0.00248239066241932	-5.99853320635051	25	2	0.04	50	16836	19655,21849	Rbmx,Trim28
GO:0005604	basement membrane	0.00249176082657725	-5.99476565915685	91	3	0.06	50	16836	16773,14118,18074	Lama2,Fbn1,Nid2
GO:0043229	intracellular organelle	0.0027575107345788	-5.8934269139779	9068	37	0.74	50	16836	110460,20250,68971,68479,94062,66234,105348,21849,68016,19655,269951,74754,76854,71242,56473,83397,13121,15331,20249,229517,59013,19223,17988,13360,53379,11799,70369,110196,20775,68276,170439,21983,238871,76267,16987,170459,74205	Acat2,Scd2,Tamm41,Phf5a,Mrpl3,Msmo1,Golm1,Trim28,Murc,Rbmx,Idh2,Dhcr24,Gper1,Spata24,Fads2,Akap12,Cyp51,Hmgn2,Scd1,Slc25a44,Hnrnph1,Ptgis,Ndrg1,Dhcr7,Hnrnpa2b1,Birc5,Bag5,Fdps,Sqle,Toe1,Elovl6,Tpbg,Pde4d,Fads1,Lss,Stard4,Acsl3
GO:0031021	interphase microtubule organizing center	0.00296982656206128	-5.81925172448504	1	1	0.02	50	16836	11799	Birc5
GO:0043231	intracellular membrane-bounded organelle	0.00422161247416845	-5.46753812103341	8172	34	0.68	50	16836	110460,20250,68971,68479,94062,66234,105348,21849,19655,269951,74754,76854,71242,56473,13121,15331,20249,229517,59013,19223,17988,13360,53379,11799,70369,110196,20775,68276,21983,170439,76267,16987,170459,74205	Acat2,Scd2,Tamm41,Phf5a,Mrpl3,Msmo1,Golm1,Trim28,Rbmx,Idh2,Dhcr24,Gper1,Spata24,Fads2,Cyp51,Hmgn2,Scd1,Slc25a44,Hnrnph1,Ptgis,Ndrg1,Dhcr7,Hnrnpa2b1,Birc5,Bag5,Fdps,Sqle,Toe1,Tpbg,Elovl6,Fads1,Lss,Stard4,Acsl3
GO:0016020	membrane	0.00510417513852289	-5.27769641955444	7905	33	0.66	50	16836	20250,66234,105348,19655,269951,74754,76854,17069,56473,13121,16773,20249,229517,59013,19223,17988,13360,53379,81840,11799,70369,20775,104110,12834,26564,21983,170439,76267,238871,17207,16987,66912,74205	Scd2,Msmo1,Golm1,Rbmx,Idh2,Dhcr24,Gper1,Ly6e,Fads2,Cyp51,Lama2,Scd1,Slc25a44,Hnrnph1,Ptgis,Ndrg1,Dhcr7,Hnrnpa2b1,Sorcs2,Birc5,Bag5,Sqle,Adcy4,Col6a2,Ror2,Tpbg,Elovl6,Fads1,Pde4d,Mcf2l,Lss,Bzw2,Acsl3
GO:0044420	extracellular matrix part	0.00542379013657168	-5.2169604207276	120	3	0.06	50	16836	16773,14118,18074	Lama2,Fbn1,Nid2
GO:0032133	chromosome passenger complex	0.00593100913796123	-5.12756090541501	2	1	0.02	50	16836	11799	Birc5
GO:0005686	U2 snRNP	0.00593100913796123	-5.12756090541501	2	1	0.02	50	16836	68479	Phf5a
GO:0005622	intracellular	0.00639865754270193	-5.05166706957182	10538	40	0.8	50	16836	110460,20250,68971,68479,94062,66234,105348,21849,68016,19655,269951,74754,71242,76854,56473,83397,13121,15331,20249,229517,59013,19223,17988,13360,53379,11799,70369,110196,20775,104110,68276,26564,170439,21983,238871,76267,17207,16987,170459,74205	Acat2,Scd2,Tamm41,Phf5a,Mrpl3,Msmo1,Golm1,Trim28,Murc,Rbmx,Idh2,Dhcr24,Spata24,Gper1,Fads2,Akap12,Cyp51,Hmgn2,Scd1,Slc25a44,Hnrnph1,Ptgis,Ndrg1,Dhcr7,Hnrnpa2b1,Birc5,Bag5,Fdps,Sqle,Adcy4,Toe1,Ror2,Elovl6,Tpbg,Pde4d,Fads1,Mcf2l,Lss,Stard4,Acsl3
GO:0044429	mitochondrial part	0.00691850614775125	-4.97355540725925	576	6	0.12	50	16836	94062,229517,269951,110196,76854,74205	Mrpl3,Slc25a44,Idh2,Fdps,Gper1,Acsl3
GO:0005737	cytoplasm	0.00724729295744498	-4.92712726502116	8052	33	0.66	50	16836	110460,20250,68971,94062,66234,105348,68016,269951,74754,76854,71242,56473,83397,13121,20249,229517,19223,17988,13360,53379,11799,70369,110196,20775,104110,21983,170439,76267,238871,17207,16987,170459,74205	Acat2,Scd2,Tamm41,Mrpl3,Msmo1,Golm1,Murc,Idh2,Dhcr24,Gper1,Spata24,Fads2,Akap12,Cyp51,Scd1,Slc25a44,Ptgis,Ndrg1,Dhcr7,Hnrnpa2b1,Birc5,Bag5,Fdps,Sqle,Adcy4,Tpbg,Elovl6,Fads1,Pde4d,Mcf2l,Lss,Stard4,Acsl3
GO:0044327	dendritic spine head	0.0088835723756346	-4.72355150832337	3	1	0.02	50	16836	76854	Gper1
GO:0032591	dendritic spine membrane	0.0088835723756346	-4.72355150832337	3	1	0.02	50	16836	76854	Gper1
GO:0005811	lipid particle	0.00966870343411756	-4.63886105977679	50	2	0.04	50	16836	16987,74205	Lss,Acsl3
GO:0005739	mitochondrion	0.00994655230376411	-4.61052928999163	1466	10	0.2	50	16836	110460,269951,68971,76854,76267,94062,229517,170459,110196,74205	Acat2,Idh2,Tamm41,Gper1,Fads1,Mrpl3,Slc25a44,Stard4,Fdps,Acsl3
GO:0005578	proteinaceous extracellular matrix	0.010054854600936	-4.59969971623641	285	4	0.08	50	16836	16773,12834,14118,18074	Lama2,Col6a2,Fbn1,Nid2
GO:0044424	intracellular part	0.010113903403586	-4.59384422713266	10356	39	0.78	50	16836	110460,20250,68971,68479,94062,66234,105348,21849,68016,19655,269951,74754,76854,71242,56473,83397,13121,15331,20249,229517,59013,19223,17988,13360,53379,11799,70369,110196,20775,104110,68276,170439,21983,238871,76267,17207,16987,170459,74205	Acat2,Scd2,Tamm41,Phf5a,Mrpl3,Msmo1,Golm1,Trim28,Murc,Rbmx,Idh2,Dhcr24,Gper1,Spata24,Fads2,Akap12,Cyp51,Hmgn2,Scd1,Slc25a44,Hnrnph1,Ptgis,Ndrg1,Dhcr7,Hnrnpa2b1,Birc5,Bag5,Fdps,Sqle,Adcy4,Toe1,Elovl6,Tpbg,Pde4d,Fads1,Mcf2l,Lss,Stard4,Acsl3
GO:0044530	supraspliceosomal complex	0.011827540852969	-4.43732449639865	4	1	0.02	50	16836	19655	Rbmx
GO:0005606	laminin-1 complex	0.0147629390805297	-4.21563535493537	5	1	0.02	50	16836	16773	Lama2
GO:0030529	ribonucleoprotein complex	0.017156870718875	-4.06535656059167	509	5	0.1	50	16836	94062,59013,53379,19655,68479	Mrpl3,Hnrnph1,Hnrnpa2b1,Rbmx,Phf5a
GO:0055037	recycling endosome	0.0188540349918578	-3.97102833007176	71	2	0.04	50	16836	17988,76854	Ndrg1,Gper1
GO:0031012	extracellular matrix	0.019776115397186	-3.92328036251019	349	4	0.08	50	16836	16773,12834,14118,18074	Lama2,Col6a2,Fbn1,Nid2
GO:0030176	integral component of endoplasmic reticulum membrane	0.021951518561072	-3.8189189591172	77	2	0.04	50	16836	20249,170439	Scd1,Elovl6
GO:0043256	laminin complex	0.0235179563306934	-3.74999105042874	8	1	0.02	50	16836	16773	Lama2
GO:0031227	intrinsic component of endoplasmic reticulum membrane	0.0263846299509627	-3.63497363720058	85	2	0.04	50	16836	20249,170439	Scd1,Elovl6
GO:0001527	microfibril	0.0264193172885367	-3.63365982092824	9	1	0.02	50	16836	14118	Fbn1
GO:0043197	dendritic spine	0.0299270020018178	-3.50899412913031	91	2	0.04	50	16836	16773,76854	Lama2,Gper1
GO:0005615	extracellular space	0.0306269276323665	-3.4858756690004	1024	7	0.14	50	16836	17207,19223,12834,105348,19655,14118,100340	Mcf2l,Ptgis,Col6a2,Golm1,Rbmx,Fbn1,Smpdl3b
GO:0043228	non-membrane-bounded organelle	0.0311118718775013	-3.47016580024268	2813	14	0.28	50	16836	83397,110460,68016,19655,74754,76854,68479,238871,94062,16987,17988,11799,21849,74205	Akap12,Acat2,Murc,Rbmx,Dhcr24,Gper1,Phf5a,Pde4d,Mrpl3,Lss,Ndrg1,Birc5,Trim28,Acsl3
GO:0043232	intracellular non-membrane-bounded organelle	0.0311118718775013	-3.47016580024268	2813	14	0.28	50	16836	83397,110460,68016,19655,74754,76854,68479,238871,94062,16987,17988,11799,21849,74205	Akap12,Acat2,Murc,Rbmx,Dhcr24,Gper1,Phf5a,Pde4d,Mrpl3,Lss,Ndrg1,Birc5,Trim28,Acsl3
GO:0044309	neuron spine	0.0317654976572237	-3.44937455754475	94	2	0.04	50	16836	16773,76854	Lama2,Gper1
GO:0043205	fibril	0.0350728041516292	-3.350329259326	12	1	0.02	50	16836	14118	Fbn1
GO:0005640	nuclear outer membrane	0.0350728041516292	-3.350329259326	12	1	0.02	50	16836	13360	Dhcr7
GO:0048471	perinuclear region of cytoplasm	0.0395530737083142	-3.23011187076391	434	4	0.08	50	16836	17988,70369,76854,74205	Ndrg1,Bag5,Gper1,Acsl3
GO:0042383	sarcolemma	0.0409083481170926	-3.19642112631872	108	2	0.04	50	16836	16773,12834	Lama2,Col6a2
GO:0031966	mitochondrial membrane	0.0415508096098522	-3.18083827267552	441	4	0.08	50	16836	229517,269951,76854,74205	Slc25a44,Idh2,Gper1,Acsl3
GO:0044464	cell part	0.0425105750191829	-3.15800241002254	13000	44	0.88	50	16836	110460,20250,68971,68479,94062,66234,105348,21849,68016,19655,269951,74754,71242,76854,17069,56473,83397,13121,16773,15331,20249,229517,59013,19223,17988,13360,53379,11799,70369,110196,18074,20775,68276,104110,12834,26564,170439,21983,238871,76267,17207,16987,170459,74205	Acat2,Scd2,Tamm41,Phf5a,Mrpl3,Msmo1,Golm1,Trim28,Murc,Rbmx,Idh2,Dhcr24,Spata24,Gper1,Ly6e,Fads2,Akap12,Cyp51,Lama2,Hmgn2,Scd1,Slc25a44,Hnrnph1,Ptgis,Ndrg1,Dhcr7,Hnrnpa2b1,Birc5,Bag5,Fdps,Nid2,Sqle,Toe1,Adcy4,Col6a2,Ror2,Elovl6,Tpbg,Pde4d,Fads1,Mcf2l,Lss,Stard4,Acsl3
GO:0031090	organelle membrane	0.0440501117304156	-3.12242739015786	1350	8	0.16	50	16836	269951,76854,170439,20249,229517,17988,13360,74205	Idh2,Gper1,Elovl6,Scd1,Slc25a44,Ndrg1,Dhcr7,Acsl3
GO:0005623	cell	0.044796193892545	-3.105632100926	13026	44	0.88	50	16836	110460,20250,68971,68479,94062,66234,105348,21849,68016,19655,269951,74754,71242,76854,17069,56473,83397,13121,16773,15331,20249,229517,59013,19223,17988,13360,53379,11799,70369,110196,18074,20775,68276,104110,12834,26564,170439,21983,238871,76267,17207,16987,170459,74205	Acat2,Scd2,Tamm41,Phf5a,Mrpl3,Msmo1,Golm1,Trim28,Murc,Rbmx,Idh2,Dhcr24,Spata24,Gper1,Ly6e,Fads2,Akap12,Cyp51,Lama2,Hmgn2,Scd1,Slc25a44,Hnrnph1,Ptgis,Ndrg1,Dhcr7,Hnrnpa2b1,Birc5,Bag5,Fdps,Nid2,Sqle,Toe1,Adcy4,Col6a2,Ror2,Elovl6,Tpbg,Pde4d,Fads1,Mcf2l,Lss,Stard4,Acsl3
GO:0097481	neuronal postsynaptic density	0.0493280669636865	-3.00926205032048	17	1	0.02	50	16836	76854	Gper1
GO:0048786	presynaptic active zone	0.0493280669636865	-3.00926205032048	17	1	0.02	50	16836	76854	Gper1
GO:0044428	nuclear part	0.0501800779943553	-2.99213718375341	1640	9	0.18	50	16836	110460,59013,13360,53379,11799,19655,21849,76854,68479	Acat2,Hnrnph1,Dhcr7,Hnrnpa2b1,Birc5,Rbmx,Trim28,Gper1,Phf5a
GO:0005740	mitochondrial envelope	0.0504340099632437	-2.98708953062253	470	4	0.08	50	16836	229517,269951,76854,74205	Slc25a44,Idh2,Gper1,Acsl3
GO:0042579	microbody	0.051660219712358	-2.96306723827746	123	2	0.04	50	16836	110196,74205	Fdps,Acsl3
GO:0005777	peroxisome	0.051660219712358	-2.96306723827746	123	2	0.04	50	16836	110196,74205	Fdps,Acsl3
GO:0005605	basal lamina	0.0521542514325192	-2.95354957770346	18	1	0.02	50	16836	16773	Lama2
GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	0.0529891700847757	-2.93766772433297	286	3	0.06	50	16836	20249,13360,170439	Scd1,Dhcr7,Elovl6
GO:0031967	organelle envelope	0.0569172686202843	-2.86615649320343	704	5	0.1	50	16836	229517,13360,269951,76854,74205	Slc25a44,Dhcr7,Idh2,Gper1,Acsl3
GO:0031975	envelope	0.0577640642297658	-2.85138842278426	707	5	0.1	50	16836	229517,13360,269951,76854,74205	Slc25a44,Dhcr7,Idh2,Gper1,Acsl3
GO:0005689	U12-type spliceosomal complex	0.0577819412343215	-2.85107898751427	20	1	0.02	50	16836	68479	Phf5a
GO:0005762	mitochondrial large ribosomal subunit	0.0577819412343215	-2.85107898751427	20	1	0.02	50	16836	94062	Mrpl3
GO:0000315	organellar large ribosomal subunit	0.0577819412343215	-2.85107898751427	20	1	0.02	50	16836	94062	Mrpl3
GO:0044422	organelle part	0.0581931256881191	-2.84398804654532	4238	18	0.36	50	16836	110460,68479,94062,59013,229517,20249,17988,13360,53379,11799,21849,110196,68016,19655,269951,76854,170439,74205	Acat2,Phf5a,Mrpl3,Hnrnph1,Slc25a44,Scd1,Ndrg1,Dhcr7,Hnrnpa2b1,Birc5,Trim28,Fdps,Murc,Rbmx,Idh2,Gper1,Elovl6,Acsl3
GO:0031968	organelle outer membrane	0.0601159326644515	-2.81148037000454	134	2	0.04	50	16836	13360,74205	Dhcr7,Acsl3
GO:0000777	condensed chromosome kinetochore	0.060583493503945	-2.80373280743359	21	1	0.02	50	16836	11799	Birc5
GO:0019867	outer membrane	0.0633019207726454	-2.75983960633273	138	2	0.04	50	16836	13360,74205	Dhcr7,Acsl3
GO:0031224	intrinsic component of membrane	0.0663853094555604	-2.71227949011677	5227	21	0.42	50	16836	13121,20250,20249,229517,13360,19223,66234,105348,81840,20775,104110,26564,74754,21983,76854,170439,238871,76267,17069,56473,74205	Cyp51,Scd2,Scd1,Slc25a44,Dhcr7,Ptgis,Msmo1,Golm1,Sorcs2,Sqle,Adcy4,Ror2,Dhcr24,Tpbg,Gper1,Elovl6,Pde4d,Fads1,Ly6e,Fads2,Acsl3
GO:0055038	recycling endosome membrane	0.0717082962572497	-2.63514883015877	25	1	0.02	50	16836	17988	Ndrg1
GO:0005891	voltage-gated calcium channel complex	0.074469261415569	-2.59736883718752	26	1	0.02	50	16836	238871	Pde4d
GO:0030532	small nuclear ribonucleoprotein complex	0.074469261415569	-2.59736883718752	26	1	0.02	50	16836	68479	Phf5a
GO:0000228	nuclear chromosome	0.0745575258461433	-2.59618429254938	330	3	0.06	50	16836	11799,19655,21849	Birc5,Rbmx,Trim28
GO:0005759	mitochondrial matrix	0.0765938340263894	-2.56923870121459	154	2	0.04	50	16836	94062,110196	Mrpl3,Fdps
GO:0000779	condensed chromosome, centromeric region	0.0772221785397272	-2.56106857642632	27	1	0.02	50	16836	11799	Birc5
GO:0044446	intracellular organelle part	0.0773509350082976	-2.55940261401676	4081	17	0.34	50	16836	110460,68479,94062,59013,229517,20249,17988,13360,53379,11799,21849,110196,19655,269951,76854,170439,74205	Acat2,Phf5a,Mrpl3,Hnrnph1,Slc25a44,Scd1,Ndrg1,Dhcr7,Hnrnpa2b1,Birc5,Trim28,Fdps,Rbmx,Idh2,Gper1,Elovl6,Acsl3
GO:0005720	nuclear heterochromatin	0.0854328712794343	-2.46002434265106	30	1	0.02	50	16836	21849	Trim28
GO:0098589	membrane region	0.0894438819030267	-2.4141438682025	805	5	0.1	50	16836	20249,19223,13360,11799,170439	Scd1,Ptgis,Dhcr7,Birc5,Elovl6
GO:0016021	integral component of membrane	0.0928477992159239	-2.3767936940392	5106	20	0.4	50	16836	13121,20250,20249,229517,13360,19223,66234,105348,81840,20775,104110,26564,74754,21983,76854,170439,238871,76267,56473,74205	Cyp51,Scd2,Scd1,Slc25a44,Dhcr7,Ptgis,Msmo1,Golm1,Sorcs2,Sqle,Adcy4,Ror2,Dhcr24,Tpbg,Gper1,Elovl6,Pde4d,Fads1,Fads2,Acsl3
GO:0031301	integral component of organelle membrane	0.0970724226437909	-2.33229795387097	177	2	0.04	50	16836	20249,170439	Scd1,Elovl6
GO:0045095	keratin filament	0.0989585310830064	-2.31305439455085	35	1	0.02	50	16836	76854	Gper1
GO:0030425	dendrite	0.10488440445272	-2.25489644524523	383	3	0.06	50	16836	16773,104110,76854	Lama2,Adcy4,Gper1
GO:0032589	neuron projection membrane	0.109637739657597	-2.21057362379804	39	1	0.02	50	16836	76854	Gper1
GO:0005876	spindle microtubule	0.109637739657597	-2.21057362379804	39	1	0.02	50	16836	11799	Birc5
GO:0031300	intrinsic component of organelle membrane	0.110220014901091	-2.20527677533298	191	2	0.04	50	16836	20249,170439	Scd1,Elovl6
GO:0000790	nuclear chromatin	0.111176752909908	-2.1966339755866	192	2	0.04	50	16836	19655,21849	Rbmx,Trim28
GO:0034704	calcium channel complex	0.112288100607517	-2.18668738360428	40	1	0.02	50	16836	238871	Pde4d
GO:0016234	inclusion body	0.114930729514071	-2.16342568415732	41	1	0.02	50	16836	70369	Bag5
GO:0044425	membrane part	0.122435583377881	-2.10017023728143	5915	22	0.44	50	16836	13121,20250,20249,229517,19223,13360,66234,105348,81840,11799,20775,104110,26564,74754,21983,76854,170439,238871,76267,17069,56473,74205	Cyp51,Scd2,Scd1,Slc25a44,Ptgis,Dhcr7,Msmo1,Golm1,Sorcs2,Birc5,Sqle,Adcy4,Ror2,Dhcr24,Tpbg,Gper1,Elovl6,Pde4d,Fads1,Ly6e,Fads2,Acsl3
GO:0005881	cytoplasmic microtubule	0.122812444520531	-2.09709692865988	44	1	0.02	50	16836	11799	Birc5
GO:0043198	dendritic shaft	0.122812444520531	-2.09709692865988	44	1	0.02	50	16836	76854	Gper1
GO:0005913	cell-cell adherens junction	0.125424365535055	-2.07605236714521	45	1	0.02	50	16836	17988	Ndrg1
GO:0070013	intracellular organelle lumen	0.127002411800102	-2.06354920215188	1426	7	0.14	50	16836	94062,110460,11799,19655,21849,110196,68479	Mrpl3,Acat2,Birc5,Rbmx,Trim28,Fdps,Phf5a
GO:0043233	organelle lumen	0.128370879508129	-2.05283170855621	1430	7	0.14	50	16836	94062,110460,11799,19655,21849,110196,68479	Mrpl3,Acat2,Birc5,Rbmx,Trim28,Fdps,Phf5a
GO:0098588	bounding membrane of organelle	0.12863648785815	-2.0507647760219	903	5	0.1	50	16836	20249,13360,17988,170439,74205	Scd1,Dhcr7,Ndrg1,Elovl6,Acsl3
GO:0042734	presynaptic membrane	0.130625362805467	-2.0354218788088	47	1	0.02	50	16836	76854	Gper1
GO:0005761	mitochondrial ribosome	0.140936586284143	-1.95944523243419	51	1	0.02	50	16836	94062	Mrpl3
GO:0000313	organellar ribosome	0.140936586284143	-1.95944523243419	51	1	0.02	50	16836	94062	Mrpl3
GO:0031974	membrane-enclosed lumen	0.146120947320598	-1.92332059390746	1480	7	0.14	50	16836	94062,110460,11799,19655,21849,110196,68479	Mrpl3,Acat2,Birc5,Rbmx,Trim28,Fdps,Phf5a
GO:0015934	large ribosomal subunit	0.148591258443398	-1.9065559745163	54	1	0.02	50	16836	94062	Mrpl3
GO:0005730	nucleolus	0.159577486798737	-1.83522566407464	465	3	0.06	50	16836	110460,21849,68479	Acat2,Trim28,Phf5a
GO:0005814	centriole	0.161200762240684	-1.82510472038056	59	1	0.02	50	16836	11799	Birc5
GO:0031252	cell leading edge	0.164592108214643	-1.80428493712161	245	2	0.04	50	16836	17207,76854	Mcf2l,Gper1
GO:0005635	nuclear envelope	0.164592108214643	-1.80428493712161	245	2	0.04	50	16836	13360,76854	Dhcr7,Gper1
GO:0016363	nuclear matrix	0.168678424305784	-1.77976119146953	62	1	0.02	50	16836	68479	Phf5a
GO:0000792	heterochromatin	0.180996271494238	-1.70927884740783	67	1	0.02	50	16836	21849	Trim28
GO:0005901	caveola	0.190721605090112	-1.65694047918989	71	1	0.02	50	16836	19223	Ptgis
GO:0005789	endoplasmic reticulum membrane	0.194400814431649	-1.63783319750136	273	2	0.04	50	16836	20249,170439	Scd1,Elovl6
GO:0016607	nuclear speck	0.205097756560462	-1.58426855223539	77	1	0.02	50	16836	68479	Phf5a
GO:0044454	nuclear chromosome part	0.205220748268227	-1.58366905837878	283	2	0.04	50	16836	19655,21849	Rbmx,Trim28
GO:0005581	collagen trimer	0.20983395863202	-1.56143873419243	79	1	0.02	50	16836	12834	Col6a2
GO:0034399	nuclear periphery	0.20983395863202	-1.56143873419243	79	1	0.02	50	16836	68479	Phf5a
GO:0044450	microtubule organizing center part	0.212191677923674	-1.55026527165012	80	1	0.02	50	16836	11799	Birc5
GO:0044427	chromosomal part	0.214942954846366	-1.53738261235569	539	3	0.06	50	16836	11799,19655,21849	Birc5,Rbmx,Trim28
GO:0030018	Z disc	0.216886452043471	-1.52838132486375	82	1	0.02	50	16836	68016	Murc
GO:0030496	midbody	0.216886452043471	-1.52838132486375	82	1	0.02	50	16836	11799	Birc5
GO:0005634	nucleus	0.224208846278674	-1.49517731203652	5075	18	0.36	50	16836	110460,68276,19655,15331,74754,71242,76854,68479,76267,59013,13360,17988,19223,53379,11799,21849,110196,70369	Acat2,Toe1,Rbmx,Hmgn2,Dhcr24,Spata24,Gper1,Phf5a,Fads1,Hnrnph1,Dhcr7,Ndrg1,Ptgis,Hnrnpa2b1,Birc5,Trim28,Fdps,Bag5
GO:0031256	leading edge membrane	0.228503762490201	-1.47620260274318	87	1	0.02	50	16836	76854	Gper1
GO:0005874	microtubule	0.230347474673694	-1.46816635065708	306	2	0.04	50	16836	17988,11799	Ndrg1,Birc5
GO:0000776	kinetochore	0.23767585547815	-1.43684748538242	91	1	0.02	50	16836	11799	Birc5
GO:0005875	microtubule associated complex	0.23767585547815	-1.43684748538242	91	1	0.02	50	16836	11799	Birc5
GO:0000785	chromatin	0.238043711849728	-1.43530095894054	313	2	0.04	50	16836	19655,21849	Rbmx,Trim28
GO:0043679	axon terminus	0.244484712402107	-1.40860249798479	94	1	0.02	50	16836	76854	Gper1
GO:0031674	I band	0.244484712402107	-1.40860249798479	94	1	0.02	50	16836	68016	Murc
GO:0005743	mitochondrial inner membrane	0.252375451498407	-1.37683741335259	326	2	0.04	50	16836	229517,269951	Slc25a44,Idh2
GO:0036477	somatodendritic compartment	0.261719830340796	-1.34048069722781	598	3	0.06	50	16836	16773,104110,76854	Lama2,Adcy4,Gper1
GO:0044306	neuron projection terminus	0.266753256155479	-1.32143118210635	104	1	0.02	50	16836	76854	Gper1
GO:0000793	condensed chromosome	0.271129140772898	-1.30516003739147	106	1	0.02	50	16836	11799	Birc5
GO:0044432	endoplasmic reticulum part	0.272264300638415	-1.30098199095111	344	2	0.04	50	16836	20249,170439	Scd1,Elovl6
GO:0005813	centrosome	0.272264300638415	-1.30098199095111	344	2	0.04	50	16836	17988,11799	Ndrg1,Birc5
GO:0030027	lamellipodium	0.273307475680055	-1.29715783303745	107	1	0.02	50	16836	17207	Mcf2l
GO:0034703	cation channel complex	0.273307475680055	-1.29715783303745	107	1	0.02	50	16836	238871	Pde4d
GO:0044391	ribosomal subunit	0.275479430137395	-1.28924231692476	108	1	0.02	50	16836	94062	Mrpl3
GO:0070062	extracellular vesicular exosome	0.277719790283705	-1.28114262223308	2092	8	0.16	50	16836	16773,17988,12834,105348,19655,14118,100340,18074	Lama2,Ndrg1,Col6a2,Golm1,Rbmx,Fbn1,Smpdl3b,Nid2
GO:0019866	organelle inner membrane	0.280001679017578	-1.27295967933952	351	2	0.04	50	16836	229517,269951	Slc25a44,Idh2
