TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0097159	organic cyclic compound binding	0.00172383215166031	-6.36320547130622	4514	22	0.488888888888889	45	16471	13121,68479,94062,59013,19223,53379,21849,110196,20775,104110,68276,19655,26564,269951,74754,71242,76854,76267,56473,170459,74205,67917	Cyp51,Phf5a,Mrpl3,Hnrnph1,Ptgis,Hnrnpa2b1,Trim28,Fdps,Sqle,Adcy4,Toe1,Rbmx,Ror2,Idh2,Dhcr24,Spata24,Gper1,Fads1,Fads2,Stard4,Acsl3,Zcchc3
GO:0046872	metal ion binding	0.00208713007896462	-6.17196532462402	3078	17	0.377777777777778	45	16471	13121,20250,20249,19223,66234,11799,21849,110196,18074,104110,68276,269951,14118,238871,76267,56473,67917	Cyp51,Scd2,Scd1,Ptgis,Msmo1,Birc5,Trim28,Fdps,Nid2,Adcy4,Toe1,Idh2,Fbn1,Pde4d,Fads1,Fads2,Zcchc3
GO:0003824	catalytic activity	0.00225850211919631	-6.0930534645498	4602	22	0.488888888888889	45	16471	110460,83397,13121,20250,20249,19223,13360,66234,21849,110196,20775,104110,26564,269951,74754,170439,238871,76267,16987,56473,100340,74205	Acat2,Akap12,Cyp51,Scd2,Scd1,Ptgis,Dhcr7,Msmo1,Trim28,Fdps,Sqle,Adcy4,Ror2,Idh2,Dhcr24,Elovl6,Pde4d,Fads1,Lss,Fads2,Smpdl3b,Acsl3
GO:0046914	transition metal ion binding	0.00227733699509107	-6.08474850325057	1082	9	0.2	45	16471	13121,20250,76267,20249,19223,66234,11799,56473,21849	Cyp51,Scd2,Fads1,Scd1,Ptgis,Msmo1,Birc5,Fads2,Trim28
GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	0.0026370248432316	-5.93810395063466	28	2	0.0444444444444444	45	16471	13360,74754	Dhcr7,Dhcr24
GO:0000254	C-4 methylsterol oxidase activity	0.00273207455535055	-5.90269404798616	1	1	0.0222222222222222	45	16471	66234	Msmo1
GO:0016213	linoleoyl-CoA desaturase activity	0.00273207455535055	-5.90269404798616	1	1	0.0222222222222222	45	16471	76267	Fads1
GO:0004506	squalene monooxygenase activity	0.00273207455535055	-5.90269404798616	1	1	0.0222222222222222	45	16471	20775	Sqle
GO:0017082	mineralocorticoid receptor activity	0.00273207455535055	-5.90269404798616	1	1	0.0222222222222222	45	16471	76854	Gper1
GO:0050614	delta24-sterol reductase activity	0.00273207455535055	-5.90269404798616	1	1	0.0222222222222222	45	16471	74754	Dhcr24
GO:0008116	prostaglandin-I synthase activity	0.00273207455535055	-5.90269404798616	1	1	0.0222222222222222	45	16471	19223	Ptgis
GO:0047598	7-dehydrocholesterol reductase activity	0.00273207455535055	-5.90269404798616	1	1	0.0222222222222222	45	16471	13360	Dhcr7
GO:0000250	lanosterol synthase activity	0.00273207455535055	-5.90269404798616	1	1	0.0222222222222222	45	16471	16987	Lss
GO:0008398	sterol 14-demethylase activity	0.00273207455535055	-5.90269404798616	1	1	0.0222222222222222	45	16471	13121	Cyp51
GO:0043169	cation binding	0.00274736031510105	-5.89711471370649	3155	17	0.377777777777778	45	16471	13121,20250,20249,19223,66234,11799,21849,110196,18074,104110,68276,269951,14118,238871,76267,56473,67917	Cyp51,Scd2,Scd1,Ptgis,Msmo1,Birc5,Trim28,Fdps,Nid2,Adcy4,Toe1,Idh2,Fbn1,Pde4d,Fads1,Fads2,Zcchc3
GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity	0.00282745218292908	-5.86837926154792	29	2	0.0444444444444444	45	16471	238871,100340	Pde4d,Smpdl3b
GO:0004112	cyclic-nucleotide phosphodiesterase activity	0.00302416469699284	-5.80112035885664	30	2	0.0444444444444444	45	16471	238871,100340	Pde4d,Smpdl3b
GO:0043167	ion binding	0.00337875922385817	-5.69024673041562	4739	22	0.488888888888889	45	16471	13121,20250,20249,19223,66234,11799,21849,110196,18074,20775,104110,68276,269951,14118,74754,26564,238871,76267,17207,56473,74205,67917	Cyp51,Scd2,Scd1,Ptgis,Msmo1,Birc5,Trim28,Fdps,Nid2,Sqle,Adcy4,Toe1,Idh2,Fbn1,Dhcr24,Ror2,Pde4d,Fads1,Mcf2l,Fads2,Acsl3,Zcchc3
GO:0048037	cofactor binding	0.00422379480626375	-5.46702131182069	242	4	0.0888888888888889	45	16471	20775,11799,74754,269951	Sqle,Birc5,Dhcr24,Idh2
GO:0044822	poly(A) RNA binding	0.00463239420601296	-5.37468143740758	981	8	0.177777777777778	45	16471	94062,59013,53379,19655,21849,110196,68479,67917	Mrpl3,Hnrnph1,Hnrnpa2b1,Rbmx,Trim28,Fdps,Phf5a,Zcchc3
GO:0004161	dimethylallyltranstransferase activity	0.00545685030796793	-5.21088352234946	2	1	0.0222222222222222	45	16471	110196	Fdps
GO:0004450	isocitrate dehydrogenase (NADP+) activity	0.00545685030796793	-5.21088352234946	2	1	0.0222222222222222	45	16471	269951	Idh2
GO:0043047	single-stranded telomeric DNA binding	0.0081743463145913	-4.8067545269138	3	1	0.0222222222222222	45	16471	53379	Hnrnpa2b1
GO:0035851	Krueppel-associated box domain binding	0.0081743463145913	-4.8067545269138	3	1	0.0222222222222222	45	16471	21849	Trim28
GO:0009922	fatty acid elongase activity	0.0081743463145913	-4.8067545269138	3	1	0.0222222222222222	45	16471	170439	Elovl6
GO:1901363	heterocyclic compound binding	0.0089257416914675	-4.71881585208384	4455	20	0.444444444444444	45	16471	13121,68479,94062,59013,19223,53379,21849,110196,20775,104110,68276,19655,26564,269951,74754,71242,76267,56473,74205,67917	Cyp51,Phf5a,Mrpl3,Hnrnph1,Ptgis,Hnrnpa2b1,Trim28,Fdps,Sqle,Adcy4,Toe1,Rbmx,Ror2,Idh2,Dhcr24,Spata24,Fads1,Fads2,Acsl3,Zcchc3
GO:0051087	chaperone binding	0.00988689165712477	-4.61654547424139	55	2	0.0444444444444444	45	16471	11799,70369	Birc5,Bag5
GO:0097157	pre-mRNA intronic binding	0.0108845815838077	-4.52040802473976	4	1	0.0222222222222222	45	16471	53379	Hnrnpa2b1
GO:0016453	C-acetyltransferase activity	0.0108845815838077	-4.52040802473976	4	1	0.0222222222222222	45	16471	110460	Acat2
GO:0003985	acetyl-CoA C-acetyltransferase activity	0.0108845815838077	-4.52040802473976	4	1	0.0222222222222222	45	16471	110460	Acat2
GO:0030284	estrogen receptor activity	0.0108845815838077	-4.52040802473976	4	1	0.0222222222222222	45	16471	76854	Gper1
GO:0050662	coenzyme binding	0.011698135056054	-4.44832584680192	173	3	0.0666666666666667	45	16471	20775,74754,269951	Sqle,Dhcr24,Idh2
GO:0005496	steroid binding	0.013215470863017	-4.32636710060968	64	2	0.0444444444444444	45	16471	170459,76854	Stard4,Gper1
GO:0004337	geranyltranstransferase activity	0.0135875750757152	-4.29859950119845	5	1	0.0222222222222222	45	16471	110196	Fdps
GO:0070087	chromo shadow domain binding	0.0135875750757152	-4.29859950119845	5	1	0.0222222222222222	45	16471	21849	Trim28
GO:0008081	phosphoric diester hydrolase activity	0.0140127333727017	-4.26778883611404	66	2	0.0444444444444444	45	16471	238871,100340	Pde4d,Smpdl3b
GO:0050660	flavin adenine dinucleotide binding	0.0140127333727017	-4.26778883611404	66	2	0.0444444444444444	45	16471	20775,74754	Sqle,Dhcr24
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	0.0156682765830421	-4.15611721059999	70	2	0.0444444444444444	45	16471	13360,74754	Dhcr7,Dhcr24
GO:0004311	farnesyltranstransferase activity	0.0162833457011164	-4.11761242962543	6	1	0.0222222222222222	45	16471	110196	Fdps
GO:0004312	fatty acid synthase activity	0.0162833457011164	-4.11761242962543	6	1	0.0222222222222222	45	16471	170439	Elovl6
GO:0019899	enzyme binding	0.0164829424087806	-4.10542922621581	1222	8	0.177777777777778	45	16471	83397,74754,238871,17988,11799,21849,70369,74205	Akap12,Dhcr24,Pde4d,Ndrg1,Birc5,Trim28,Bag5,Acsl3
GO:0052715	mannosyl-diinositol phosphorylceramide phospholipase activity	0.0189719123238398	-3.96479569232263	7	1	0.0222222222222222	45	16471	100340	Smpdl3b
GO:0030159	receptor signaling complex scaffold activity	0.0189719123238398	-3.96479569232263	7	1	0.0222222222222222	45	16471	83397	Akap12
GO:0052714	mannosyl-inositol phosphorylceramide phospholipase activity	0.0189719123238398	-3.96479569232263	7	1	0.0222222222222222	45	16471	100340	Smpdl3b
GO:0003988	acetyl-CoA C-acyltransferase activity	0.0189719123238398	-3.96479569232263	7	1	0.0222222222222222	45	16471	110460	Acat2
GO:0052713	inositol phosphorylceramide phospholipase activity	0.0189719123238398	-3.96479569232263	7	1	0.0222222222222222	45	16471	100340	Smpdl3b
GO:0004120	photoreceptor cyclic-nucleotide phosphodiesterase activity	0.0189719123238398	-3.96479569232263	7	1	0.0222222222222222	45	16471	100340	Smpdl3b
GO:0052712	inositol phosphosphingolipid phospholipase activity	0.0189719123238398	-3.96479569232263	7	1	0.0222222222222222	45	16471	100340	Smpdl3b
GO:0044688	7,8-dihydro-D-neopterin 2',3'-cyclic phosphate phosphodiesterase activity	0.0189719123238398	-3.96479569232263	7	1	0.0222222222222222	45	16471	100340	Smpdl3b
GO:0004767	sphingomyelin phosphodiesterase activity	0.0189719123238398	-3.96479569232263	7	1	0.0222222222222222	45	16471	100340	Smpdl3b
GO:0031559	oxidosqualene cyclase activity	0.0216532937598177	-3.83259769939312	8	1	0.0222222222222222	45	16471	16987	Lss
GO:0003723	RNA binding	0.0227881357369561	-3.78151524087145	1297	8	0.177777777777778	45	16471	94062,59013,53379,19655,21849,110196,68479,67917	Mrpl3,Hnrnph1,Hnrnpa2b1,Rbmx,Trim28,Fdps,Phf5a,Zcchc3
GO:0004016	adenylate cyclase activity	0.0243275087731953	-3.71614752063947	9	1	0.0222222222222222	45	16471	104110	Adcy4
GO:0004118	cGMP-stimulated cyclic-nucleotide phosphodiesterase activity	0.0243275087731953	-3.71614752063947	9	1	0.0222222222222222	45	16471	100340	Smpdl3b
GO:0004119	cGMP-inhibited cyclic-nucleotide phosphodiesterase activity	0.0243275087731953	-3.71614752063947	9	1	0.0222222222222222	45	16471	100340	Smpdl3b
GO:0008762	UDP-N-acetylmuramate dehydrogenase activity	0.0269945760867669	-3.61211931883334	10	1	0.0222222222222222	45	16471	74754	Dhcr24
GO:0004117	calmodulin-dependent cyclic-nucleotide phosphodiesterase activity	0.0269945760867669	-3.61211931883334	10	1	0.0222222222222222	45	16471	100340	Smpdl3b
GO:0008179	adenylate cyclase binding	0.029654514370127	-3.51814090981181	11	1	0.0222222222222222	45	16471	83397	Akap12
GO:0004467	long-chain fatty acid-CoA ligase activity	0.029654514370127	-3.51814090981181	11	1	0.0222222222222222	45	16471	74205	Acsl3
GO:0036002	pre-mRNA binding	0.0323073422457624	-3.43246076047517	12	1	0.0222222222222222	45	16471	53379	Hnrnpa2b1
GO:0004659	prenyltransferase activity	0.0323073422457624	-3.43246076047517	12	1	0.0222222222222222	45	16471	110196	Fdps
GO:0005488	binding	0.0346116755988317	-3.3635642087873	10137	34	0.755555555555556	45	16471	20250,68479,94062,66234,21849,19655,14118,269951,74754,76854,71242,56473,67917,83397,13121,16773,20249,59013,19223,17988,53379,11799,70369,110196,18074,20775,104110,68276,26564,76267,238871,17207,170459,74205	Scd2,Phf5a,Mrpl3,Msmo1,Trim28,Rbmx,Fbn1,Idh2,Dhcr24,Gper1,Spata24,Fads2,Zcchc3,Akap12,Cyp51,Lama2,Scd1,Hnrnph1,Ptgis,Ndrg1,Hnrnpa2b1,Birc5,Bag5,Fdps,Nid2,Sqle,Adcy4,Toe1,Ror2,Fads1,Pde4d,Mcf2l,Stard4,Acsl3
GO:0005545	1-phosphatidylinositol binding	0.0375917410408889	-3.28097090588143	14	1	0.0222222222222222	45	16471	17207	Mcf2l
GO:0042162	telomeric DNA binding	0.0375917410408889	-3.28097090588143	14	1	0.0222222222222222	45	16471	53379	Hnrnpa2b1
GO:0015645	fatty acid ligase activity	0.040223348965269	-3.21330763193627	15	1	0.0222222222222222	45	16471	74205	Acsl3
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	0.0431611520107345	-3.1428144473188	121	2	0.0444444444444444	45	16471	269951,74754	Idh2,Dhcr24
GO:0016853	isomerase activity	0.0451057913389928	-3.09874462965336	124	2	0.0444444444444444	45	16471	16987,19223	Lss,Ptgis
GO:0043015	gamma-tubulin binding	0.0454654740548799	-3.09080205304943	17	1	0.0222222222222222	45	16471	17988	Ndrg1
GO:0004115	3',5'-cyclic-AMP phosphodiesterase activity	0.0480760279393403	-3.03497160574233	18	1	0.0222222222222222	45	16471	100340	Smpdl3b
GO:0008536	Ran GTPase binding	0.0480760279393403	-3.03497160574233	18	1	0.0222222222222222	45	16471	11799	Birc5
GO:0016849	phosphorus-oxygen lyase activity	0.0506796004635826	-2.98223180707285	19	1	0.0222222222222222	45	16471	104110	Adcy4
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	0.0531994725793316	-2.93370679660602	136	2	0.0444444444444444	45	16471	269951,74754	Idh2,Dhcr24
GO:0009975	cyclase activity	0.0558658743657477	-2.88480156170019	21	1	0.0222222222222222	45	16471	104110	Adcy4
GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	0.0558658743657477	-2.88480156170019	21	1	0.0222222222222222	45	16471	11799	Birc5
GO:0008017	microtubule binding	0.0567141791044245	-2.86973102712288	141	2	0.0444444444444444	45	16471	17988,11799	Ndrg1,Birc5
GO:0031625	ubiquitin protein ligase binding	0.0574267657504303	-2.85724478206943	142	2	0.0444444444444444	45	16471	21849,70369	Trim28,Bag5
GO:0044389	small conjugating protein ligase binding	0.0574267657504303	-2.85724478206943	142	2	0.0444444444444444	45	16471	21849,70369	Trim28,Bag5
GO:0016866	intramolecular transferase activity	0.0584486120931441	-2.83960733654454	22	1	0.0222222222222222	45	16471	16987	Lss
GO:0017016	Ras GTPase binding	0.0595834229306839	-2.8203778823455	145	2	0.0444444444444444	45	16471	17988,11799	Ndrg1,Birc5
GO:0031683	G-protein beta/gamma-subunit complex binding	0.0610244411682027	-2.79648082016901	23	1	0.0222222222222222	45	16471	104110	Adcy4
GO:0004629	phospholipase C activity	0.0610244411682027	-2.79648082016901	23	1	0.0222222222222222	45	16471	100340	Smpdl3b
GO:0015485	cholesterol binding	0.0635933796524182	-2.7552459075696	24	1	0.0222222222222222	45	16471	170459	Stard4
GO:0036094	small molecule binding	0.0650243096706759	-2.7329940840717	2173	10	0.222222222222222	45	16471	20775,104110,19655,26564,74754,269951,59013,53379,170459,74205	Sqle,Adcy4,Rbmx,Ror2,Dhcr24,Idh2,Hnrnph1,Hnrnpa2b1,Stard4,Acsl3
GO:0005100	Rho GTPase activator activity	0.0661554455542534	-2.71574807050548	25	1	0.0222222222222222	45	16471	68016	Murc
GO:0004448	isocitrate dehydrogenase activity	0.0661554455542534	-2.71574807050548	25	1	0.0222222222222222	45	16471	269951	Idh2
GO:0045296	cadherin binding	0.0661554455542534	-2.71574807050548	25	1	0.0222222222222222	45	16471	17988	Ndrg1
GO:0031267	small GTPase binding	0.0662184498064429	-2.71479615688572	154	2	0.0444444444444444	45	16471	17988,11799	Ndrg1,Birc5
GO:0017147	Wnt-protein binding	0.0687106568510252	-2.67785097022607	26	1	0.0222222222222222	45	16471	26564	Ror2
GO:0032934	sterol binding	0.0712590314584111	-2.64143371055537	27	1	0.0222222222222222	45	16471	170459	Stard4
GO:0005201	extracellular matrix structural constituent	0.0712590314584111	-2.64143371055537	27	1	0.0222222222222222	45	16471	14118	Fbn1
GO:0032451	demethylase activity	0.0712590314584111	-2.64143371055537	27	1	0.0222222222222222	45	16471	13121	Cyp51
GO:1901265	nucleoside phosphate binding	0.0735794264985553	-2.60938982359308	1927	9	0.2	45	16471	20775,104110,19655,26564,74754,269951,59013,53379,74205	Sqle,Adcy4,Rbmx,Ror2,Dhcr24,Idh2,Hnrnph1,Hnrnpa2b1,Acsl3
GO:0000166	nucleotide binding	0.0735794264985553	-2.60938982359308	1927	9	0.2	45	16471	20775,104110,19655,26564,74754,269951,59013,53379,74205	Sqle,Adcy4,Rbmx,Ror2,Dhcr24,Idh2,Hnrnph1,Hnrnpa2b1,Acsl3
GO:0051020	GTPase binding	0.0770026092263276	-2.56391597164637	168	2	0.0444444444444444	45	16471	17988,11799	Ndrg1,Birc5
GO:0016877	ligase activity, forming carbon-sulfur bonds	0.078863313713169	-2.54003913121298	30	1	0.0222222222222222	45	16471	74205	Acsl3
GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	0.080180778915706	-2.52347145722646	172	2	0.0444444444444444	45	16471	110460,170439	Acat2,Elovl6
GO:0051018	protein kinase A binding	0.0838989783334276	-2.47814184277707	32	1	0.0222222222222222	45	16471	83397	Akap12
GO:0042605	peptide antigen binding	0.0864067066577744	-2.44868998283079	33	1	0.0222222222222222	45	16471	74754	Dhcr24
GO:0005198	structural molecule activity	0.087114993275038	-2.44052627130364	384	3	0.0666666666666667	45	16471	94062,83397,14118	Mrpl3,Akap12,Fbn1
GO:0043028	cysteine-type endopeptidase regulator activity involved in apoptotic process	0.0889077224895888	-2.42015627308553	34	1	0.0222222222222222	45	16471	11799	Birc5
GO:0005109	frizzled binding	0.0963706703599837	-2.33955337303663	37	1	0.0222222222222222	45	16471	26564	Ror2
GO:0016408	C-acyltransferase activity	0.101312727202155	-2.28954323690117	39	1	0.0222222222222222	45	16471	110460	Acat2
GO:0015631	tubulin binding	0.102640988692674	-2.27651792609572	199	2	0.0444444444444444	45	16471	17988,11799	Ndrg1,Birc5
GO:0016746	transferase activity, transferring acyl groups	0.102640988692674	-2.27651792609572	199	2	0.0444444444444444	45	16471	110460,170439	Acat2,Elovl6
GO:0051117	ATPase binding	0.103773835236187	-2.26554140904062	40	1	0.0222222222222222	45	16471	238871	Pde4d
GO:0016860	intramolecular oxidoreductase activity	0.103773835236187	-2.26554140904062	40	1	0.0222222222222222	45	16471	19223	Ptgis
GO:0098531	direct ligand regulated sequence-specific DNA binding transcription factor activity	0.103773835236187	-2.26554140904062	40	1	0.0222222222222222	45	16471	76854	Gper1
GO:0004879	ligand-activated sequence-specific DNA binding RNA polymerase II transcription factor activity	0.103773835236187	-2.26554140904062	40	1	0.0222222222222222	45	16471	76854	Gper1
GO:0032947	protein complex scaffold	0.108676297017243	-2.21938156735225	42	1	0.0222222222222222	45	16471	83397	Akap12
GO:0003727	single-stranded RNA binding	0.120818019912829	-2.11346983314256	47	1	0.0222222222222222	45	16471	19655	Rbmx
GO:0004869	cysteine-type endopeptidase inhibitor activity	0.123226884327807	-2.09372803474208	48	1	0.0222222222222222	45	16471	11799	Birc5
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	0.123226884327807	-2.09372803474208	48	1	0.0222222222222222	45	16471	110196	Fdps
GO:0003707	steroid hormone receptor activity	0.128025268780157	-2.05552762220079	50	1	0.0222222222222222	45	16471	76854	Gper1
GO:0005089	Rho guanyl-nucleotide exchange factor activity	0.130414822580222	-2.03703496585581	51	1	0.0222222222222222	45	16471	17207	Mcf2l
GO:0004714	transmembrane receptor protein tyrosine kinase activity	0.13754513187036	-1.98380318394734	54	1	0.0222222222222222	45	16471	26564	Ror2
GO:0051287	NAD binding	0.13754513187036	-1.98380318394734	54	1	0.0222222222222222	45	16471	269951	Idh2
GO:0003697	single-stranded DNA binding	0.144618263822567	-1.9336576714065	57	1	0.0222222222222222	45	16471	53379	Hnrnpa2b1
GO:0008289	lipid binding	0.14479977331506	-1.93240336453548	483	3	0.0666666666666667	45	16471	17207,170459,76854	Mcf2l,Stard4,Gper1
GO:0017137	Rab GTPase binding	0.151634666584204	-1.88628116051543	60	1	0.0222222222222222	45	16471	17988	Ndrg1
GO:0042562	hormone binding	0.163203812727438	-1.81275547442455	65	1	0.0222222222222222	45	16471	76854	Gper1
GO:0003823	antigen binding	0.167788151365596	-1.78505309908937	67	1	0.0222222222222222	45	16471	74754	Dhcr24
GO:0044325	ion channel binding	0.172347930099318	-1.75823999595899	69	1	0.0222222222222222	45	16471	238871	Pde4d
GO:0019199	transmembrane receptor protein kinase activity	0.181394321600475	-1.70708204498579	73	1	0.0222222222222222	45	16471	26564	Ror2
GO:0043178	alcohol binding	0.188115597160896	-1.67069862659712	76	1	0.0222222222222222	45	16471	170459	Stard4
GO:0005099	Ras GTPase activator activity	0.194782903245738	-1.6358696573043	79	1	0.0222222222222222	45	16471	68016	Murc
GO:0005088	Ras guanyl-nucleotide exchange factor activity	0.205776296931959	-1.5809656374731	84	1	0.0222222222222222	45	16471	17207	Mcf2l
GO:0004620	phospholipase activity	0.212301746504324	-1.54974668372022	87	1	0.0222222222222222	45	16471	100340	Smpdl3b
GO:0001047	core promoter binding	0.227324604024477	-1.48137630926334	94	1	0.0222222222222222	45	16471	19655	Rbmx
GO:0042578	phosphoric ester hydrolase activity	0.232712076332851	-1.45795331344612	335	2	0.0444444444444444	45	16471	238871,100340	Pde4d,Smpdl3b
GO:0016407	acetyltransferase activity	0.237883325577814	-1.43597495417667	99	1	0.0222222222222222	45	16471	110460	Acat2
GO:0003729	mRNA binding	0.239978075779817	-1.42720771073033	100	1	0.0222222222222222	45	16471	19655	Rbmx
GO:0003676	nucleic acid binding	0.244228725949713	-1.40965009134203	2856	10	0.222222222222222	45	16471	68276,19655,71242,68479,94062,59013,53379,21849,110196,67917	Toe1,Rbmx,Spata24,Phf5a,Mrpl3,Hnrnph1,Hnrnpa2b1,Trim28,Fdps,Zcchc3
GO:0016874	ligase activity	0.244874870935735	-1.4070079297794	347	2	0.0444444444444444	45	16471	21849,74205	Trim28,Acsl3
GO:0016298	lipase activity	0.246228605401737	-1.40149488432168	103	1	0.0222222222222222	45	16471	100340	Smpdl3b
GO:0003682	chromatin binding	0.253001856664812	-1.37435845168545	355	2	0.0444444444444444	45	16471	19655,76854	Rbmx,Gper1
GO:0003735	structural constituent of ribosome	0.256534634283893	-1.36049159703864	108	1	0.0222222222222222	45	16471	94062	Mrpl3
GO:0008144	drug binding	0.258579243553371	-1.35255308054724	109	1	0.0222222222222222	45	16471	76854	Gper1
GO:0004713	protein tyrosine kinase activity	0.270731939816494	-1.30662609960474	115	1	0.0222222222222222	45	16471	26564	Ror2
GO:0005083	small GTPase regulator activity	0.278725303149724	-1.27752855869891	119	1	0.0222222222222222	45	16471	68016	Murc
GO:0003714	transcription corepressor activity	0.2826897956164	-1.26340511109113	121	1	0.0222222222222222	45	16471	21849	Trim28
GO:0016301	kinase activity	0.290741424900321	-1.23532098105244	689	3	0.0666666666666667	45	16471	83397,26564,21849	Akap12,Ror2,Trim28
GO:0050839	cell adhesion molecule binding	0.296398442382899	-1.21605064069244	128	1	0.0222222222222222	45	16471	17988	Ndrg1
GO:0005085	guanyl-nucleotide exchange factor activity	0.330483710506761	-1.10719790832787	146	1	0.0222222222222222	45	16471	17207	Mcf2l
GO:0035091	phosphatidylinositol binding	0.337836025244677	-1.08519463362612	150	1	0.0222222222222222	45	16471	17207	Mcf2l
GO:0000287	magnesium ion binding	0.339661733163605	-1.07980505907587	151	1	0.0222222222222222	45	16471	269951	Idh2
GO:0016740	transferase activity	0.346237547147899	-1.06063018704316	1756	6	0.133333333333333	45	16471	83397,110460,26564,21849,170439,110196	Akap12,Acat2,Ror2,Trim28,Elovl6,Fdps
GO:0004866	endopeptidase inhibitor activity	0.34691547183591	-1.05867412572452	155	1	0.0222222222222222	45	16471	11799	Birc5
GO:0003700	sequence-specific DNA binding transcription factor activity	0.347473250242341	-1.05706759466011	764	3	0.0666666666666667	45	16471	21849,76854,68479	Trim28,Gper1,Phf5a
GO:0001071	nucleic acid binding transcription factor activity	0.348230738811669	-1.054889976361	765	3	0.0666666666666667	45	16471	21849,76854,68479	Trim28,Gper1,Phf5a
GO:0016829	lyase activity	0.352304589491325	-1.04325916649492	158	1	0.0222222222222222	45	16471	104110	Adcy4
GO:0032403	protein complex binding	0.354288786054161	-1.03764291860185	773	3	0.0666666666666667	45	16471	17988,104110,11799	Ndrg1,Adcy4,Birc5
GO:0061135	endopeptidase regulator activity	0.357650217532683	-1.0281998162001	161	1	0.0222222222222222	45	16471	11799	Birc5
GO:0030414	peptidase inhibitor activity	0.359422488533915	-1.02325673415309	162	1	0.0222222222222222	45	16471	11799	Birc5
GO:0016798	hydrolase activity, acting on glycosyl bonds	0.375159270533039	-0.980404621758902	171	1	0.0222222222222222	45	16471	100340	Smpdl3b
GO:0005509	calcium ion binding	0.376012723455145	-0.978132297188319	477	2	0.0444444444444444	45	16471	14118,18074	Fbn1,Nid2
GO:0016772	transferase activity, transferring phosphorus-containing groups	0.383735904916408	-0.957800710614812	812	3	0.0666666666666667	45	16471	83397,26564,21849	Akap12,Ror2,Trim28
GO:0003713	transcription coactivator activity	0.390517838191178	-0.940281630358574	180	1	0.0222222222222222	45	16471	21849	Trim28
GO:0042277	peptide binding	0.400551161913008	-0.914913775531291	186	1	0.0222222222222222	45	16471	74754	Dhcr24
GO:0005096	GTPase activator activity	0.402207606360329	-0.910786889936961	187	1	0.0222222222222222	45	16471	68016	Murc
GO:0004672	protein kinase activity	0.402384566786997	-0.910347013847117	504	2	0.0444444444444444	45	16471	26564,21849	Ror2,Trim28
