TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mmu04530	Tight junction	0.0340822084087276	-3.37897977839492	116	4	0.0571428571428571	70	6607	16456,18762,67374,83964	F11r,Prkcz,Jam2,Jam3
ko04530	Tight junction	0.0340822084087276	-3.37897977839492	116	4	0.0571428571428571	70	6607	16456,18762,67374,83964	F11r,Prkcz,Jam2,Jam3
ko00040	Pentose and glucuronate interconversions	0.0397751281141712	-3.22451348379123	30	2	0.0285714285714286	70	6607	67880,11671	Dcxr,Aldh3a2
mmu00040	Pentose and glucuronate interconversions	0.0397751281141712	-3.22451348379123	30	2	0.0285714285714286	70	6607	67880,11671	Dcxr,Aldh3a2
mmu05219	Bladder cancer	0.0447459883046872	-3.10675348510242	32	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
ko05219	Bladder cancer	0.0447459883046872	-3.10675348510242	32	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
ko04514	Cell adhesion molecules (CAMs)	0.0605547892108464	-2.80420671696892	140	4	0.0571428571428571	70	6607	16456,20344,67374,83964	F11r,Selp,Jam2,Jam3
mmu04514	Cell adhesion molecules (CAMs)	0.0605547892108464	-2.80420671696892	140	4	0.0571428571428571	70	6607	16456,20344,67374,83964	F11r,Selp,Jam2,Jam3
ko04921	Oxytocin signaling pathway	0.0618424457075076	-2.7831653265279	141	4	0.0571428571428571	70	6607	12293,16520,54720,12443	Cacna2d1,Kcnj4,Rcan1,Ccnd1
mmu04921	Oxytocin signaling pathway	0.0618424457075076	-2.7831653265279	141	4	0.0571428571428571	70	6607	12293,16520,54720,12443	Cacna2d1,Kcnj4,Rcan1,Ccnd1
mmu_M00047	Creatine pathway	0.0619316035239049	-2.78172467184509	6	1	0.0142857142857143	70	6607	12716	Ckmt1
M00047	Creatine pathway	0.0619316035239049	-2.78172467184509	6	1	0.0142857142857143	70	6607	12716	Ckmt1
mmu05202	Transcriptional misregulation in cancer	0.0755128962920277	-2.5834518254989	151	4	0.0571428571428571	70	6607	97114,97908,16009,319149	Hist2h3c2,Hist1h3g,Igfbp3,Hist1h3d
ko05202	Transcriptional misregulation in cancer	0.0755128962920277	-2.5834518254989	151	4	0.0571428571428571	70	6607	97114,97908,16009,319149	Hist2h3c2,Hist1h3g,Igfbp3,Hist1h3d
mmu01212	Fatty acid metabolism	0.0787528594540147	-2.54144069140844	44	2	0.0285714285714286	70	6607	235674,78070	Acaa1b,Cpt1c
ko01212	Fatty acid metabolism	0.0787528594540147	-2.54144069140844	44	2	0.0285714285714286	70	6607	235674,78070	Acaa1b,Cpt1c
ko00280	Valine, leucine and isoleucine degradation	0.0818687352157926	-2.50263810440259	45	2	0.0285714285714286	70	6607	235674,11671	Acaa1b,Aldh3a2
mmu00280	Valine, leucine and isoleucine degradation	0.0818687352157926	-2.50263810440259	45	2	0.0285714285714286	70	6607	235674,11671	Acaa1b,Aldh3a2
ko05223	Non-small cell lung cancer	0.0914386455137217	-2.39208707244736	48	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
mmu05223	Non-small cell lung cancer	0.0914386455137217	-2.39208707244736	48	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
mmu_M00135	GABA biosynthesis, eukaryotes, putrescine => GABA	0.0914637881612572	-2.39181214283392	9	1	0.0142857142857143	70	6607	11671	Aldh3a2
mmu_M00078	Heparan sulfate degradation	0.0914637881612572	-2.39181214283392	9	1	0.0142857142857143	70	6607	27419	Naglu
M00078	Heparan sulfate degradation	0.0914637881612572	-2.39181214283392	9	1	0.0142857142857143	70	6607	27419	Naglu
M00135	GABA biosynthesis, eukaryotes, putrescine => GABA	0.0914637881612572	-2.39181214283392	9	1	0.0142857142857143	70	6607	11671	Aldh3a2
M00077	Chondroitin sulfate degradation	0.101102699169517	-2.29161845529512	10	1	0.0142857142857143	70	6607	15586	Hyal1
mmu_M00077	Chondroitin sulfate degradation	0.101102699169517	-2.29161845529512	10	1	0.0142857142857143	70	6607	15586	Hyal1
mmu00330	Arginine and proline metabolism	0.104676484981916	-2.25688078058176	52	2	0.0285714285714286	70	6607	12716,11671	Ckmt1,Aldh3a2
ko00330	Arginine and proline metabolism	0.104676484981916	-2.25688078058176	52	2	0.0285714285714286	70	6607	12716,11671	Ckmt1,Aldh3a2
ko05146	Amoebiasis	0.106199718969805	-2.24243381641316	108	3	0.0428571428571429	70	6607	20708,18788,93806	Serpinb6b,Serpinb2,Serpinb9g
mmu05146	Amoebiasis	0.106199718969805	-2.24243381641316	108	3	0.0428571428571429	70	6607	20708,18788,93806	Serpinb6b,Serpinb2,Serpinb9g
ko04670	Leukocyte transendothelial migration	0.108413817135636	-2.22179973374859	109	3	0.0428571428571429	70	6607	16456,67374,83964	F11r,Jam2,Jam3
mmu04670	Leukocyte transendothelial migration	0.108413817135636	-2.22179973374859	109	3	0.0428571428571429	70	6607	16456,67374,83964	F11r,Jam2,Jam3
M00094	Ceramide biosynthesis	0.110640793917332	-2.20146641597051	11	1	0.0142857142857143	70	6607	70750	Kdsr
mmu_M00076	Dermatan sulfate degradation	0.110640793917332	-2.20146641597051	11	1	0.0142857142857143	70	6607	15586	Hyal1
M00076	Dermatan sulfate degradation	0.110640793917332	-2.20146641597051	11	1	0.0142857142857143	70	6607	15586	Hyal1
mmu_M00094	Ceramide biosynthesis	0.110640793917332	-2.20146641597051	11	1	0.0142857142857143	70	6607	70750	Kdsr
M00087	beta-Oxidation	0.120079111749925	-2.11960448883681	12	1	0.0142857142857143	70	6607	235674	Acaa1b
mmu_M00087	beta-Oxidation	0.120079111749925	-2.11960448883681	12	1	0.0142857142857143	70	6607	235674	Acaa1b
mmu05214	Glioma	0.125423929404464	-2.07605584439101	58	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
ko05214	Glioma	0.125423929404464	-2.07605584439101	58	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
ko05212	Pancreatic cancer	0.136142405248657	-1.99405384365361	61	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
mmu05212	Pancreatic cancer	0.136142405248657	-1.99405384365361	61	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
mmu00604	Glycosphingolipid biosynthesis - ganglio series	0.138660521351451	-1.97572662554806	14	1	0.0142857142857143	70	6607	20454	St3gal5
ko00604	Glycosphingolipid biosynthesis - ganglio series	0.138660521351451	-1.97572662554806	14	1	0.0142857142857143	70	6607	20454	St3gal5
M00099	Sphingosine biosynthesis	0.147805639432776	-1.9118571153585	15	1	0.0142857142857143	70	6607	70750	Kdsr
mmu_M00099	Sphingosine biosynthesis	0.147805639432776	-1.9118571153585	15	1	0.0142857142857143	70	6607	70750	Kdsr
mmu05220	Chronic myeloid leukemia	0.150737287578287	-1.89221677476953	65	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
ko05220	Chronic myeloid leukemia	0.150737287578287	-1.89221677476953	65	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
mmu05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	0.154434651477868	-1.86798423990123	66	2	0.0285714285714286	70	6607	109620,12293	Dsp,Cacna2d1
ko05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	0.154434651477868	-1.86798423990123	66	2	0.0285714285714286	70	6607	109620,12293	Dsp,Cacna2d1
mmu00450	Selenocompound metabolism	0.156855033430238	-1.85243325413521	16	1	0.0142857142857143	70	6607	50493	Txnrd1
ko00450	Selenocompound metabolism	0.156855033430238	-1.85243325413521	16	1	0.0142857142857143	70	6607	50493	Txnrd1
mmu05218	Melanoma	0.161882163012523	-1.82088659723694	68	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
ko05218	Melanoma	0.161882163012523	-1.82088659723694	68	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
ko04260	Cardiac muscle contraction	0.165630771060704	-1.79799423870859	69	2	0.0285714285714286	70	6607	12293,333182	Cacna2d1,Cox6b2
mmu04917	Prolactin signaling pathway	0.165630771060704	-1.79799423870859	69	2	0.0285714285714286	70	6607	19116,12443	Prlr,Ccnd1
mmu04260	Cardiac muscle contraction	0.165630771060704	-1.79799423870859	69	2	0.0285714285714286	70	6607	12293,333182	Cacna2d1,Cox6b2
ko04917	Prolactin signaling pathway	0.165630771060704	-1.79799423870859	69	2	0.0285714285714286	70	6607	19116,12443	Prlr,Ccnd1
ko00830	Retinol metabolism	0.173173946671543	-1.75345871754299	71	2	0.0285714285714286	70	6607	26358,11668	Aldh1a7,Aldh1a1
mmu00830	Retinol metabolism	0.173173946671543	-1.75345871754299	71	2	0.0285714285714286	70	6607	26358,11668	Aldh1a7,Aldh1a1
mmu05222	Small cell lung cancer	0.188424011456644	-1.66906047561561	75	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
mmu03320	PPAR signaling pathway	0.188424011456644	-1.66906047561561	75	2	0.0285714285714286	70	6607	235674,78070	Acaa1b,Cpt1c
ko03320	PPAR signaling pathway	0.188424011456644	-1.66906047561561	75	2	0.0285714285714286	70	6607	235674,78070	Acaa1b,Cpt1c
ko05222	Small cell lung cancer	0.188424011456644	-1.66906047561561	75	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
ko00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	0.200700358692048	-1.60594223597642	21	1	0.0142857142857143	70	6607	15476	Hs3st1
mmu00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	0.200700358692048	-1.60594223597642	21	1	0.0142857142857143	70	6607	15476	Hs3st1
M00014	Glucuronate pathway (uronate pathway)	0.200700358692048	-1.60594223597642	21	1	0.0142857142857143	70	6607	67880	Dcxr
mmu_M00014	Glucuronate pathway (uronate pathway)	0.200700358692048	-1.60594223597642	21	1	0.0142857142857143	70	6607	67880	Dcxr
mmu00590	Arachidonic acid metabolism	0.203855928869492	-1.59034176566844	79	2	0.0285714285714286	70	6607	11689,109857	Alox5,Cbr3
ko00590	Arachidonic acid metabolism	0.203855928869492	-1.59034176566844	79	2	0.0285714285714286	70	6607	109857,11689	Cbr3,Alox5
ko03060	Protein export	0.209195799764735	-1.56448462459936	22	1	0.0142857142857143	70	6607	20818	Srprb
ko00053	Ascorbate and aldarate metabolism	0.209195799764735	-1.56448462459936	22	1	0.0142857142857143	70	6607	11671	Aldh3a2
M00154	Cytochrome c oxidase	0.209195799764735	-1.56448462459936	22	1	0.0142857142857143	70	6607	333182	Cox6b2
mmu03060	Protein export	0.209195799764735	-1.56448462459936	22	1	0.0142857142857143	70	6607	20818	Srprb
mmu00053	Ascorbate and aldarate metabolism	0.209195799764735	-1.56448462459936	22	1	0.0142857142857143	70	6607	11671	Aldh3a2
mmu_M00154	Cytochrome c oxidase	0.209195799764735	-1.56448462459936	22	1	0.0142857142857143	70	6607	333182	Cox6b2
ko05215	Prostate cancer	0.215524464157679	-1.5346808531081	82	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
mmu05215	Prostate cancer	0.215524464157679	-1.5346808531081	82	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
mmu01040	Biosynthesis of unsaturated fatty acids	0.217602222545488	-1.52508655014861	23	1	0.0142857142857143	70	6607	235674	Acaa1b
ko01040	Biosynthesis of unsaturated fatty acids	0.217602222545488	-1.52508655014861	23	1	0.0142857142857143	70	6607	235674	Acaa1b
ko00592	alpha-Linolenic acid metabolism	0.225920546425335	-1.4875719060128	24	1	0.0142857142857143	70	6607	235674	Acaa1b
mmu00592	alpha-Linolenic acid metabolism	0.225920546425335	-1.4875719060128	24	1	0.0142857142857143	70	6607	235674	Acaa1b
mmu00340	Histidine metabolism	0.234151681430868	-1.45178616237957	25	1	0.0142857142857143	70	6607	11671	Aldh3a2
mmu05216	Thyroid cancer	0.234151681430868	-1.45178616237957	25	1	0.0142857142857143	70	6607	12443	Ccnd1
ko05216	Thyroid cancer	0.234151681430868	-1.45178616237957	25	1	0.0142857142857143	70	6607	12443	Ccnd1
ko00340	Histidine metabolism	0.234151681430868	-1.45178616237957	25	1	0.0142857142857143	70	6607	11671	Aldh3a2
mmu00640	Propanoate metabolism	0.242296528333468	-1.41759297922983	26	1	0.0142857142857143	70	6607	11671	Aldh3a2
ko00640	Propanoate metabolism	0.242296528333468	-1.41759297922983	26	1	0.0142857142857143	70	6607	11671	Aldh3a2
mmu00410	beta-Alanine metabolism	0.250355978724213	-1.38487145902854	27	1	0.0142857142857143	70	6607	11671	Aldh3a2
ko00410	beta-Alanine metabolism	0.250355978724213	-1.38487145902854	27	1	0.0142857142857143	70	6607	11671	Aldh3a2
mmu00240	Pyrimidine metabolism	0.250848259031713	-1.38290706835217	91	2	0.0285714285714286	70	6607	50493,382985	Txnrd1,Rrm2b
ko00240	Pyrimidine metabolism	0.250848259031713	-1.38290706835217	91	2	0.0285714285714286	70	6607	50493,382985	Txnrd1,Rrm2b
mmu04725	Cholinergic synapse	0.309967099800742	-1.17128911681012	106	2	0.0285714285714286	70	6607	16520,63993	Kcnj4,Slc5a7
ko00860	Porphyrin and chlorophyll metabolism	0.319190879968147	-1.14196598534302	36	1	0.0142857142857143	70	6607	11655	Alas1
mmu00860	Porphyrin and chlorophyll metabolism	0.319190879968147	-1.14196598534302	36	1	0.0142857142857143	70	6607	11655	Alas1
ko00565	Ether lipid metabolism	0.326443450108949	-1.11949854554542	37	1	0.0142857142857143	70	6607	270084	Lpcat2
mmu00565	Ether lipid metabolism	0.326443450108949	-1.11949854554542	37	1	0.0142857142857143	70	6607	270084	Lpcat2
mmu04919	Thyroid hormone signaling pathway	0.333432711254923	-1.09831419933638	112	2	0.0285714285714286	70	6607	54720,12443	Rcan1,Ccnd1
ko04144	Endocytosis	0.338555053178668	-1.08306856121691	194	3	0.0428571428571429	70	6607	18762,54673,72685	Prkcz,Sh3glb1,Dnajc6
mmu04144	Endocytosis	0.338555053178668	-1.08306856121691	194	3	0.0428571428571429	70	6607	18762,54673,72685	Prkcz,Sh3glb1,Dnajc6
ko05033	Nicotine addiction	0.340720873232415	-1.07669169046715	39	1	0.0142857142857143	70	6607	14400	Gabrb1
mmu05033	Nicotine addiction	0.340720873232415	-1.07669169046715	39	1	0.0142857142857143	70	6607	14400	Gabrb1
mmu00620	Pyruvate metabolism	0.340720873232415	-1.07669169046715	39	1	0.0142857142857143	70	6607	11671	Aldh3a2
mmu00260	Glycine, serine and threonine metabolism	0.340720873232415	-1.07669169046715	39	1	0.0142857142857143	70	6607	11655	Alas1
ko00620	Pyruvate metabolism	0.340720873232415	-1.07669169046715	39	1	0.0142857142857143	70	6607	11671	Aldh3a2
ko00260	Glycine, serine and threonine metabolism	0.340720873232415	-1.07669169046715	39	1	0.0142857142857143	70	6607	11655	Alas1
mmu04152	AMPK signaling pathway	0.341209536601825	-1.07525851357401	114	2	0.0285714285714286	70	6607	78070,12443	Cpt1c,Ccnd1
ko04152	AMPK signaling pathway	0.341209536601825	-1.07525851357401	114	2	0.0285714285714286	70	6607	78070,12443	Cpt1c,Ccnd1
ko04110	Cell cycle	0.352824058566414	-1.04178576395909	117	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
mmu04110	Cell cycle	0.352824058566414	-1.04178576395909	117	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
ko00380	Tryptophan metabolism	0.354699889795616	-1.03648322790006	41	1	0.0142857142857143	70	6607	11671	Aldh3a2
mmu00380	Tryptophan metabolism	0.354699889795616	-1.03648322790006	41	1	0.0142857142857143	70	6607	11671	Aldh3a2
ko04015	Rap1 signaling pathway	0.356091404542207	-1.03256782675382	200	3	0.0428571428571429	70	6607	18762,13638,18645	Prkcz,Efna3,Pfn2
mmu04015	Rap1 signaling pathway	0.356091404542207	-1.03256782675382	200	3	0.0428571428571429	70	6607	18762,13638,18645	Prkcz,Efna3,Pfn2
mmu04726	Serotonergic synapse	0.35668089054322	-1.03091376096176	118	2	0.0285714285714286	70	6607	11689,14400	Alox5,Gabrb1
mmu05144	Malaria	0.36157942189025	-1.01727356057282	42	1	0.0142857142857143	70	6607	20344	Selp
ko05144	Malaria	0.36157942189025	-1.01727356057282	42	1	0.0142857142857143	70	6607	20344	Selp
mmu00600	Sphingolipid metabolism	0.368386648160456	-0.998622218036122	43	1	0.0142857142857143	70	6607	70750	Kdsr
ko00600	Sphingolipid metabolism	0.368386648160456	-0.998622218036122	43	1	0.0142857142857143	70	6607	70750	Kdsr
mmu04978	Mineral absorption	0.375122317661536	-0.980503125766235	44	1	0.0142857142857143	70	6607	53945	Slc40a1
ko04978	Mineral absorption	0.375122317661536	-0.980503125766235	44	1	0.0142857142857143	70	6607	53945	Slc40a1
mmu05213	Endometrial cancer	0.375122317661536	-0.980503125766235	44	1	0.0142857142857143	70	6607	12443	Ccnd1
ko05213	Endometrial cancer	0.375122317661536	-0.980503125766235	44	1	0.0142857142857143	70	6607	12443	Ccnd1
mmu05030	Cocaine addiction	0.381787171813148	-0.962891967487151	45	1	0.0142857142857143	70	6607	12064	Bdnf
ko05030	Cocaine addiction	0.381787171813148	-0.962891967487151	45	1	0.0142857142857143	70	6607	12064	Bdnf
ko00310	Lysine degradation	0.388381944432013	-0.945766030689774	46	1	0.0142857142857143	70	6607	11671	Aldh3a2
ko04930	Type II diabetes mellitus	0.388381944432013	-0.945766030689774	46	1	0.0142857142857143	70	6607	18762	Prkcz
mmu04930	Type II diabetes mellitus	0.388381944432013	-0.945766030689774	46	1	0.0142857142857143	70	6607	18762	Prkcz
mmu00310	Lysine degradation	0.388381944432013	-0.945766030689774	46	1	0.0142857142857143	70	6607	11671	Aldh3a2
ko05162	Measles	0.3910108170148	-0.939020054379953	127	2	0.0285714285714286	70	6607	13666,12443	Eif2ak3,Ccnd1
mmu05162	Measles	0.3910108170148	-0.939020054379953	127	2	0.0285714285714286	70	6607	13666,12443	Eif2ak3,Ccnd1
mmu05150	Staphylococcus aureus infection	0.401364143086601	-0.91288617623982	48	1	0.0142857142857143	70	6607	20344	Selp
ko05150	Staphylococcus aureus infection	0.401364143086601	-0.91288617623982	48	1	0.0142857142857143	70	6607	20344	Selp
mmu05221	Acute myeloid leukemia	0.407752999617212	-0.897093680997437	49	1	0.0142857142857143	70	6607	12443	Ccnd1
mmu00480	Glutathione metabolism	0.407752999617212	-0.897093680997437	49	1	0.0142857142857143	70	6607	382985	Rrm2b
ko05221	Acute myeloid leukemia	0.407752999617212	-0.897093680997437	49	1	0.0142857142857143	70	6607	12443	Ccnd1
ko00480	Glutathione metabolism	0.407752999617212	-0.897093680997437	49	1	0.0142857142857143	70	6607	382985	Rrm2b
ko00561	Glycerolipid metabolism	0.414074635789835	-0.88170904171966	50	1	0.0142857142857143	70	6607	11671	Aldh3a2
mmu00561	Glycerolipid metabolism	0.414074635789835	-0.88170904171966	50	1	0.0142857142857143	70	6607	11671	Aldh3a2
ko04630	Jak-STAT signaling pathway	0.420855177197508	-0.865466501635913	135	2	0.0285714285714286	70	6607	19116,12443	Prlr,Ccnd1
mmu04630	Jak-STAT signaling pathway	0.420855177197508	-0.865466501635913	135	2	0.0285714285714286	70	6607	19116,12443	Prlr,Ccnd1
mmu05161	Hepatitis B	0.420855177197508	-0.865466501635913	135	2	0.0285714285714286	70	6607	19645,12443	Rb1,Ccnd1
ko00980	Metabolism of xenobiotics by cytochrome P450	0.426519028399375	-0.85209829780677	52	1	0.0142857142857143	70	6607	109857	Cbr3
mmu00980	Metabolism of xenobiotics by cytochrome P450	0.426519028399375	-0.85209829780677	52	1	0.0142857142857143	70	6607	109857	Cbr3
ko04932	Non-alcoholic fatty liver disease (NAFLD)	0.428204668429624	-0.848154000434738	137	2	0.0285714285714286	70	6607	13666,333182	Eif2ak3,Cox6b2
mmu04932	Non-alcoholic fatty liver disease (NAFLD)	0.428204668429624	-0.848154000434738	137	2	0.0285714285714286	70	6607	13666,333182	Eif2ak3,Cox6b2
mmu04151	PI3K-Akt signaling pathway	0.430045737061285	-0.84386371069211	315	4	0.0571428571428571	70	6607	19116,18762,13638,12443	Prlr,Prkcz,Efna3,Ccnd1
ko04151	PI3K-Akt signaling pathway	0.430045737061285	-0.84386371069211	315	4	0.0571428571428571	70	6607	19116,18762,13638,12443	Prlr,Prkcz,Efna3,Ccnd1
mmu04913	Ovarian steroidogenesis	0.432643157774684	-0.837842006743719	53	1	0.0142857142857143	70	6607	11689	Alox5
ko04913	Ovarian steroidogenesis	0.432643157774684	-0.837842006743719	53	1	0.0142857142857143	70	6607	11689	Alox5
mmu04390	Hippo signaling pathway	0.439139512811204	-0.822938119557228	140	2	0.0285714285714286	70	6607	18762,12443	Prkcz,Ccnd1
ko04390	Hippo signaling pathway	0.439139512811204	-0.822938119557228	140	2	0.0285714285714286	70	6607	18762,12443	Prkcz,Ccnd1
ko00010	Glycolysis / Gluconeogenesis	0.456501588007728	-0.784163100294395	57	1	0.0142857142857143	70	6607	11671	Aldh3a2
mmu00010	Glycolysis / Gluconeogenesis	0.456501588007728	-0.784163100294395	57	1	0.0142857142857143	70	6607	11671	Aldh3a2
mmu05210	Colorectal cancer	0.468057151103421	-0.759164872777903	59	1	0.0142857142857143	70	6607	12443	Ccnd1
ko05210	Colorectal cancer	0.468057151103421	-0.759164872777903	59	1	0.0142857142857143	70	6607	12443	Ccnd1
mmu05010	Alzheimer's disease	0.481731612059451	-0.730368141467596	152	2	0.0285714285714286	70	6607	13666,333182	Eif2ak3,Cox6b2
ko05010	Alzheimer's disease	0.481731612059451	-0.730368141467596	152	2	0.0285714285714286	70	6607	13666,333182	Eif2ak3,Cox6b2
ko04920	Adipocytokine signaling pathway	0.495897130786788	-0.70138677137435	64	1	0.0142857142857143	70	6607	78070	Cpt1c
mmu04920	Adipocytokine signaling pathway	0.495897130786788	-0.70138677137435	64	1	0.0142857142857143	70	6607	78070	Cpt1c
mmu05016	Huntington's disease	0.502293094808189	-0.688571475467377	158	2	0.0285714285714286	70	6607	333182,12064	Cox6b2,Bdnf
ko05016	Huntington's disease	0.502293094808189	-0.688571475467377	158	2	0.0285714285714286	70	6607	333182,12064	Cox6b2,Bdnf
ko05166	HTLV-I infection	0.516360632199262	-0.660949858006199	257	3	0.0428571428571429	70	6607	17702,19645,12443	Msx2,Rb1,Ccnd1
mmu05166	HTLV-I infection	0.516360632199262	-0.660949858006199	257	3	0.0428571428571429	70	6607	17702,19645,12443	Msx2,Rb1,Ccnd1
mmu05132	Salmonella infection	0.522299801574616	-0.649513523446875	69	1	0.0142857142857143	70	6607	18645	Pfn2
mmu05416	Viral myocarditis	0.522299801574616	-0.649513523446875	69	1	0.0142857142857143	70	6607	12443	Ccnd1
ko05132	Salmonella infection	0.522299801574616	-0.649513523446875	69	1	0.0142857142857143	70	6607	18645	Pfn2
