TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
5894122	RMTs methylate histone arginines	1.47606457694155e-11	-24.9390565463979	59	11	0.169230769230769	65	6134	97908,319160,69386,319157,319158,97114,319155,319159,100041230,12443,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Ccnd1,Hist1h3d
5334727	Mus musculus biological processes	1.49508382273377e-11	-24.9262537489454	202	17	0.261538461538462	65	6134	97908,319183,319157,68024,319179,319155,319149,319182,319184,319187,69386,319160,319158,319186,97114,100041230,319159	Hist1h3g,Hist1h2bj,Hist1h4f,Hist1h2bc,Hist1h2be,Hist1h4c,Hist1h3d,Hist1h2bh,Hist1h2bk,Hist1h2bn,Hist1h4h,Hist1h4k,Hist1h4i,Hist1h2bm,Hist2h3c2,Hist1h4m,Hist1h4j
5893907	Amyloids	2.05234124779245e-11	-24.6094548093585	79	12	0.184615384615385	65	6134	97908,26421,319160,69386,319157,319158,97114,319155,319159,100041230,319149,18812	Hist1h3g,Prl2c4,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d,Prl2c3
5893391	Packaging Of Telomere Ends	2.20110383860411e-11	-24.539477043582	32	9	0.138461538461538	65	6134	319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5893770	NoRC negatively regulates rRNA expression	2.63218729584654e-11	-24.3606208509673	46	10	0.153846153846154	65	6134	97908,319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5892746	DNA Damage/Telomere Stress Induced Senescence	6.41841738482747e-11	-23.4692644488888	50	10	0.153846153846154	65	6134	319160,69386,319157,319158,97114,19645,319155,319159,100041230,319149	Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Rb1,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5893875	Meiotic recombination	9.36674891998245e-11	-23.0912699538087	37	9	0.138461538461538	65	6134	319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5893540	formation of the beta-catenin:TCF transactivating complex	1.18866580640845e-10	-22.8530194228848	53	10	0.153846153846154	65	6134	97908,319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5893771	Negative epigenetic regulation of rRNA expression	1.18866580640845e-10	-22.8530194228848	53	10	0.153846153846154	65	6134	97908,319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5892950	RNA Polymerase I Chain Elongation	2.11769189883067e-10	-22.2755241613169	56	10	0.153846153846154	65	6134	97908,319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5892754	Oxidative Stress Induced Senescence	2.26721695892107e-10	-22.2072978598972	75	11	0.169230769230769	65	6134	97908,319160,69386,29871,319157,319158,97114,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Scmh1,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5893596	Epigenetic regulation of gene expression	9.88651352309241e-10	-20.7346793719285	65	10	0.153846153846154	65	6134	97908,319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5893397	Senescence-Associated Secretory Phenotype (SASP)	1.56657677245858e-09	-20.2743729978265	68	10	0.153846153846154	65	6134	97908,319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5892867	RNA Polymerase I Promoter Clearance	2.10252918031446e-09	-19.9801248453124	70	10	0.153846153846154	65	6134	97908,319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5892868	RNA Polymerase I Transcription	2.79548236743502e-09	-19.6952611629634	72	10	0.153846153846154	65	6134	97908,319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5894071	Mitotic Prophase	3.06926680145928e-09	-19.6018271307572	95	11	0.169230769230769	65	6134	97908,319160,69386,319157,319158,97114,19645,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Rb1,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5893255	Telomere Maintenance	4.12444438359578e-09	-19.3063345211178	55	9	0.138461538461538	65	6134	319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5892747	Cellular Senescence	5.33321715946244e-09	-19.0493111862128	126	12	0.184615384615385	65	6134	97908,319160,69386,29871,319157,319158,97114,19645,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Scmh1,Hist1h4f,Hist1h4i,Hist2h3c2,Rb1,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5893877	Meiotic synapsis	7.8851050193437e-09	-18.6582902977433	59	9	0.138461538461538	65	6134	319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5893256	Chromosome Maintenance	4.23076452985395e-08	-16.9782980273075	71	9	0.138461538461538	65	6134	319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5893846	Nucleosome assembly	1.05077923270532e-07	-16.0685636356425	38	7	0.107692307692308	65	6134	319160,319155,69386,319157,100041230,319159,319158	Hist1h4k,Hist1h4c,Hist1h4h,Hist1h4f,Hist1h4m,Hist1h4j,Hist1h4i
5893845	Deposition of new CENPA-containing nucleosomes at the centromere	1.05077923270532e-07	-16.0685636356425	38	7	0.107692307692308	65	6134	319160,319155,69386,319157,100041230,319159,319158	Hist1h4k,Hist1h4c,Hist1h4h,Hist1h4f,Hist1h4m,Hist1h4j,Hist1h4i
5893876	Meiosis	1.0941168631823e-07	-16.0281481307419	79	9	0.138461538461538	65	6134	319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5892748	Cellular responses to stress	1.24847379154214e-07	-15.8961738123976	201	13	0.2	65	6134	97908,319160,69386,29871,319157,319158,97114,19645,50493,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Scmh1,Hist1h4f,Hist1h4i,Hist2h3c2,Rb1,Txnrd1,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5892869	RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription	1.25454969286789e-07	-15.8913189532263	106	10	0.153846153846154	65	6134	97908,319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5893537	RNF mutants show enhanced WNT signaling and proliferation	7.54385571723891e-06	-11.7947771383146	165	10	0.153846153846154	65	6134	97908,319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5893536	misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling	7.54385571723891e-06	-11.7947771383146	165	10	0.153846153846154	65	6134	97908,319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5893538	XAV939 inhibits tankyrase, stabilizing AXIN	7.54385571723891e-06	-11.7947771383146	165	10	0.153846153846154	65	6134	97908,319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5893535	TCF dependent signaling in response to WNT	7.54385571723891e-06	-11.7947771383146	165	10	0.153846153846154	65	6134	97908,319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5893475	Signaling by WNT in cancer	2.06872002583676e-05	-10.7859953939535	185	10	0.153846153846154	65	6134	97908,319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5893198	M Phase	2.42449813866783e-05	-10.6273009151252	230	11	0.169230769230769	65	6134	97908,319160,69386,319157,319158,97114,19645,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Rb1,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5893313	Signaling by Wnt	0.000127191232307662	-8.96981883783281	229	10	0.153846153846154	65	6134	97908,319160,69386,319157,319158,97114,319155,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Hist1h4c,Hist1h4j,Hist1h4m,Hist1h3d
5892714	Cell Cycle, Mitotic	0.000594086522164513	-7.42848558899943	384	12	0.184615384615385	65	6134	97908,319160,69386,319157,319158,97114,19645,319155,319159,100041230,12443,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Rb1,Hist1h4c,Hist1h4j,Hist1h4m,Ccnd1,Hist1h3d
5892715	Cell Cycle	0.00227470435910754	-6.08590518706436	448	12	0.184615384615385	65	6134	97908,319160,69386,319157,319158,97114,19645,319155,319159,100041230,12443,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Hist1h4i,Hist2h3c2,Rb1,Hist1h4c,Hist1h4j,Hist1h4m,Ccnd1,Hist1h3d
5892763	Disease	0.002479540266259	-5.99968211249806	851	18	0.276923076923077	65	6134	16456,15476,97908,18762,26421,27419,13047,319157,319155,319149,15586,69386,319160,319158,97114,319159,100041230,18812	F11r,Hs3st1,Hist1h3g,Prkcz,Prl2c4,Naglu,Cux1,Hist1h4f,Hist1h4c,Hist1h3d,Hyal1,Hist1h4h,Hist1h4k,Hist1h4i,Hist2h3c2,Hist1h4j,Hist1h4m,Prl2c3
5892835	Ethanol oxidation	0.00297138451877286	-5.81872726685306	8	2	0.0307692307692308	65	6134	26358,11668	Aldh1a7,Aldh1a1
5893909	Prolactin receptor signaling	0.00583663921790375	-5.14360012417844	35	3	0.0461538461538462	65	6134	19116,26421,18812	Prlr,Prl2c4,Prl2c3
5894056	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	0.00681510177523715	-4.98861427994117	12	2	0.0307692307692308	65	6134	16456,18762	F11r,Prkcz
5893160	Cell surface interactions at the vascular wall	0.00911393878673256	-4.69795030256276	78	4	0.0615384615384615	65	6134	16456,20344,67374,83964	F11r,Selp,Jam2,Jam3
5893832	Growth hormone receptor signaling	0.00971347965688268	-4.63424070280145	42	3	0.0461538461538462	65	6134	19116,26421,18812	Prlr,Prl2c4,Prl2c3
5892834	Synthesis and interconversion of nucleotide di- and triphosphates	0.013573058244193	-4.29966846249501	17	2	0.0307692307692308	65	6134	50493,382985	Txnrd1,Rrm2b
5893910	Nuclear signaling by ERBB4	0.0211248660719587	-3.85730444554793	56	3	0.0461538461538462	65	6134	19116,26421,18812	Prlr,Prl2c4,Prl2c3
5893155	Hemostasis	0.0227353860946783	-3.78383270945753	396	9	0.138461538461538	65	6134	16456,97908,18762,67374,18788,97114,20344,319149,83964	F11r,Hist1h3g,Prkcz,Jam2,Serpinb2,Hist2h3c2,Selp,Hist1h3d,Jam3
5893157	Integrin cell surface interactions	0.023167181932813	-3.76501857362268	58	3	0.0461538461538462	65	6134	16456,67374,83964	F11r,Jam2,Jam3
5893674	Unfolded Protein Response (UPR)	0.0264256539868473	-3.63341999873937	61	3	0.0461538461538462	65	6134	13666,12751,20818	Eif2ak3,Tpp1,Srprb
5892873	DNA Damage Reversal	0.0314594189127924	-3.45905685219034	3	1	0.0153846153846154	65	6134	17314	Mgmt
5893678	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	0.0397597820508484	-3.22489937882729	30	2	0.0307692307692308	65	6134	16008,16009	Igfbp2,Igfbp3
5893402	Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes	0.0417277499795326	-3.17658890436738	4	1	0.0153846153846154	65	6134	19645	Rb1
5893947	Classical Kir channels	0.0417277499795326	-3.17658890436738	4	1	0.0153846153846154	65	6134	16520	Kcnj4
5892740	G1 Phase	0.0422169405567983	-3.16493370349842	31	2	0.0307692307692308	65	6134	19645,12443	Rb1,Ccnd1
5892739	Cyclin D associated events in G1	0.0422169405567983	-3.16493370349842	31	2	0.0307692307692308	65	6134	19645,12443	Rb1,Ccnd1
5893606	Synthesis of 5-eicosatetraenoic acids	0.0518888749800765	-2.95865086669941	5	1	0.0153846153846154	65	6134	11689	Alox5
5894063	Synthesis of Lipoxins (LX)	0.0619438958848051	-2.7815262086946	6	1	0.0153846153846154	65	6134	11689	Alox5
5892840	Gene Expression	0.0636320224476457	-2.75463843774396	704	12	0.184615384615385	65	6134	97908,319160,69386,319157,13865,319158,97114,319155,20818,319159,100041230,319149	Hist1h3g,Hist1h4k,Hist1h4h,Hist1h4f,Nr2f1,Hist1h4i,Hist2h3c2,Hist1h4c,Srprb,Hist1h4j,Hist1h4m,Hist1h3d
5893699	Beta-oxidation of very long chain fatty acids	0.0718939035159183	-2.63256380900563	7	1	0.0153846153846154	65	6134	235674	Acaa1b
5892829	Creatine metabolism	0.0718939035159183	-2.63256380900563	7	1	0.0153846153846154	65	6134	12716	Ckmt1
5893857	Heparan sulfate/heparin (HS-GAG) metabolism	0.0756580599931986	-2.58153130122153	43	2	0.0307692307692308	65	6134	15476,27419	Hs3st1,Naglu
5894015	XBP1(S) activates chaperone genes	0.0756580599931986	-2.58153130122153	43	2	0.0307692307692308	65	6134	12751,20818	Tpp1,Srprb
5893676	IRE1alpha activates chaperones	0.0787351400243416	-2.54166571718572	44	2	0.0307692307692308	65	6134	12751,20818	Tpp1,Srprb
5893322	GABA receptor activation	0.0914220206539742	-2.39226890334781	48	2	0.0307692307692308	65	6134	16520,14400	Kcnj4,Gabrb1
5894140	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	0.0914831871683146	-2.39160007037855	9	1	0.0153846153846154	65	6134	19645	Rb1
5893377	MPS IIIC - Sanfilippo syndrome C	0.0932336526666005	-2.37264654235059	102	3	0.0461538461538462	65	6134	15476,15586,27419	Hs3st1,Hyal1,Naglu
5893379	MPS II - Hunter syndrome	0.0932336526666005	-2.37264654235059	102	3	0.0461538461538462	65	6134	15476,15586,27419	Hs3st1,Hyal1,Naglu
5893382	MPS IIIA - Sanfilippo syndrome A	0.0932336526666005	-2.37264654235059	102	3	0.0461538461538462	65	6134	15476,15586,27419	Hs3st1,Hyal1,Naglu
5893372	MPS IX - Natowicz syndrome	0.0932336526666005	-2.37264654235059	102	3	0.0461538461538462	65	6134	15476,15586,27419	Hs3st1,Hyal1,Naglu
5893374	MPS IIIB - Sanfilippo syndrome B	0.0932336526666005	-2.37264654235059	102	3	0.0461538461538462	65	6134	15476,15586,27419	Hs3st1,Hyal1,Naglu
5893376	MPS IV - Morquio syndrome A	0.0932336526666005	-2.37264654235059	102	3	0.0461538461538462	65	6134	15476,15586,27419	Hs3st1,Hyal1,Naglu
5893371	Glycosaminoglycan metabolism	0.0932336526666005	-2.37264654235059	102	3	0.0461538461538462	65	6134	15476,15586,27419	Hs3st1,Hyal1,Naglu
5893381	MPS IIID - Sanfilippo syndrome D	0.0932336526666005	-2.37264654235059	102	3	0.0461538461538462	65	6134	15476,15586,27419	Hs3st1,Hyal1,Naglu
5893373	Mucopolysaccharidoses	0.0932336526666005	-2.37264654235059	102	3	0.0461538461538462	65	6134	15476,15586,27419	Hs3st1,Hyal1,Naglu
5893378	MPS VII - Sly syndrome	0.0932336526666005	-2.37264654235059	102	3	0.0461538461538462	65	6134	15476,15586,27419	Hs3st1,Hyal1,Naglu
5893380	MPS I - Hurler syndrome	0.0932336526666005	-2.37264654235059	102	3	0.0461538461538462	65	6134	15476,15586,27419	Hs3st1,Hyal1,Naglu
5893383	MPS IV - Morquio syndrome B	0.0932336526666005	-2.37264654235059	102	3	0.0461538461538462	65	6134	15476,15586,27419	Hs3st1,Hyal1,Naglu
5893375	MPS VI - Maroteaux-Lamy syndrome	0.0932336526666005	-2.37264654235059	102	3	0.0461538461538462	65	6134	15476,15586,27419	Hs3st1,Hyal1,Naglu
5893866	Factors involved in megakaryocyte development and platelet production	0.0974536862283827	-2.328378026875	104	3	0.0461538461538462	65	6134	97114,97908,319149	Hist2h3c2,Hist1h3g,Hist1h3d
5893409	Heme biosynthesis	0.101124590079841	-2.29140195721031	10	1	0.0153846153846154	65	6134	11655	Alas1
5894054	alpha-linolenic acid (ALA) metabolism	0.101124590079841	-2.29140195721031	10	1	0.0153846153846154	65	6134	235674	Acaa1b
5893225	Dissolution of Fibrin Clot	0.101124590079841	-2.29140195721031	10	1	0.0153846153846154	65	6134	18788	Serpinb2
5893136	Inhibition of replication initiation of damaged DNA by RB1/E2F1	0.101124590079841	-2.29140195721031	10	1	0.0153846153846154	65	6134	19645	Rb1
5893741	P2Y receptors	0.101124590079841	-2.29140195721031	10	1	0.0153846153846154	65	6134	233571	P2ry6
5894053	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	0.101124590079841	-2.29140195721031	10	1	0.0153846153846154	65	6134	235674	Acaa1b
5894059	Hyaluronan uptake and degradation	0.110665233719619	-2.20124554713428	11	1	0.0153846153846154	65	6134	15586	Hyal1
5893675	PERK regulates gene expression	0.110665233719619	-2.20124554713428	11	1	0.0153846153846154	65	6134	13666	Eif2ak3
5893900	GABA A receptor activation	0.120106154804801	-2.1193793038754	12	1	0.0153846153846154	65	6134	14400	Gabrb1
5893331	Loss of Function of SMAD4 in Cancer	0.12188825606704	-2.10465058784935	57	2	0.0307692307692308	65	6134	16456,18762	F11r,Prkcz
5893329	Signaling by TGF-beta Receptor Complex in Cancer	0.12188825606704	-2.10465058784935	57	2	0.0307692307692308	65	6134	16456,18762	F11r,Prkcz
5893333	TGFBR2 MSI Frameshift Mutants in Cancer	0.12188825606704	-2.10465058784935	57	2	0.0307692307692308	65	6134	16456,18762	F11r,Prkcz
5893336	TGFBR1 KD Mutants in Cancer	0.12188825606704	-2.10465058784935	57	2	0.0307692307692308	65	6134	16456,18762	F11r,Prkcz
5893327	SMAD2/3 Phosphorylation Motif Mutants in Cancer	0.12188825606704	-2.10465058784935	57	2	0.0307692307692308	65	6134	16456,18762	F11r,Prkcz
5893338	TGFBR1 LBD Mutants in Cancer	0.12188825606704	-2.10465058784935	57	2	0.0307692307692308	65	6134	16456,18762	F11r,Prkcz
5893332	SMAD2/3 MH2 Domain Mutants in Cancer	0.12188825606704	-2.10465058784935	57	2	0.0307692307692308	65	6134	16456,18762	F11r,Prkcz
5893334	Loss of Function of TGFBR2 in Cancer	0.12188825606704	-2.10465058784935	57	2	0.0307692307692308	65	6134	16456,18762	F11r,Prkcz
5893326	Signaling by TGF-beta Receptor Complex	0.12188825606704	-2.10465058784935	57	2	0.0307692307692308	65	6134	16456,18762	F11r,Prkcz
5893335	TGFBR2 Kinase Domain Mutants in Cancer	0.12188825606704	-2.10465058784935	57	2	0.0307692307692308	65	6134	16456,18762	F11r,Prkcz
5893328	Loss of Function of SMAD2/3 in Cancer	0.12188825606704	-2.10465058784935	57	2	0.0307692307692308	65	6134	16456,18762	F11r,Prkcz
5893337	Loss of Function of TGFBR1 in Cancer	0.12188825606704	-2.10465058784935	57	2	0.0307692307692308	65	6134	16456,18762	F11r,Prkcz
5893330	SMAD4 MH2 Domain Mutants in Cancer	0.12188825606704	-2.10465058784935	57	2	0.0307692307692308	65	6134	16456,18762	F11r,Prkcz
5894021	Signaling by FGFR1 fusion mutants	0.129448379557157	-2.04447309076826	13	1	0.0153846153846154	65	6134	13047	Cux1
5893601	Acetylcholine Neurotransmitter Release Cycle	0.129448379557157	-2.04447309076826	13	1	0.0153846153846154	65	6134	63993	Slc5a7
5893997	CS/DS degradation	0.129448379557157	-2.04447309076826	13	1	0.0153846153846154	65	6134	15586	Hyal1
5893742	Nucleotide-like (purinergic) receptors	0.138692923805188	-1.97549297094992	14	1	0.0153846153846154	65	6134	233571	P2ry6
5893468	Transport of organic anions	0.138692923805188	-1.97549297094992	14	1	0.0153846153846154	65	6134	108116	Slco3a1
